category,descrip,name,topics,type,views,views_norm
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",90daycrime-22x,[],Filtered View,993.0,0.057167530224525046
Public Safety,All license plate reader data (ALPR),All license plate reader data (ALPR) 7/6/2011-12/19/2011,"['police department', 'license plate']",Dataset,988.0,0.05687967760506621
Public Services,PRR 11288 Calls for Service,1 July - 31 Dec 2014 Calls For Service,"['computer automated dispatch', 'cad', 'calls for service']",Dataset,988.0,0.05687967760506621
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",stolenVehicle,[],Filtered View,977.0,0.056246401842256766
,Alameda County US Census Results 2010,Alameda County Census Tract Results 2010,['census'],Map,975.0,0.05613126079447323
Public Services,PRR 11288 Calls for Service,1 Jan - 30 June 2015 Calls For Service,"['computer aided dispatch', 'cad', 'calls for service']",Dataset,970.0,0.055843408175014396
,,Oakland Website Analytics Page Visits 2012,['website'],Dataset,967.0,0.05567069660333909
Public Safety,All license plate reader data (ALPR),All license plate reader data (ALPR) 5/13/2012-7/3/2012,"['police department', 'license plate']",Dataset,964.0,0.05549798503166379
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",13z crime in the last 90 days,[],Filtered View,947.0,0.05451928612550374
Public Services,PRR 11288 Calls for Service,1 July - 31 Dec 2013 Calls For Service,"['computer aided dispatch', 'cad', 'calls for service']",Dataset,934.0,0.05377086931491076
Public Services,Crime Statistics,Jan 2014 To May 2015,"['stop reports data', 'crime statistics']",Dataset,898.0,0.05169833045480714
Public Safety,,Crime Data 2015,['crime'],Dataset,884.0,0.0508923431203224
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",bridge,[],Map,883.0,0.05083477259643063
Public Services,PRR 11288 Calls for Service,1 July - 15 Oct 2015 Calls For Service,['calls for service. cad. computer automated dispatch'],Dataset,882.0,0.05077720207253886
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",stolenVehicle,[],Map,881.0,0.050719631548647094
Public Services,PRR 11288 Calls for Service,1 Jan - 30 June 2013 Calls For Service,"['computer aided dispatch', 'cad', 'calls for service']",Dataset,868.0,0.04997121473805412
Public Services,PRR 11675 stop data,Stop Data April 2013 To Sept. 2015,['stop data'],Dataset,847.0,0.048762233736327
Public Services,"All Oakland Parks and Recreation Facilities, includes Community Gardens, Rental Facilities, Cultural Arts Facilities, Pools, ADA Inclusion Center, Athletic Fields, Tennis Courts, Boating, Discovery Centers, Dog Play Areas, Golf Courses, City Stables, Parks, Recreation Centers and Rotary Nature Center",Map of Parks and Recreation Facilities,[],Map,834.0,0.048013816925734025
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",gen0923,[],Filtered View,814.0,0.04686240644789868
Property,Compiled by the Community & Economic Development Department in 2002,Oakland Neighborhoods,[],Map,812.0,0.04674726540011514
,,Oakland Analytics Landing Pages 2012,['website'],Dataset,807.0,0.0464594127806563
Infrastructure,"These streets have been resurfaced within the last five years. Cutting trenches in streets leads to early deterioration.  To help preserve newly resurfaced streets, Oakland requires any entity that cuts into streets that are on the Five-Year Moratorium to restore the streets per City standards and requirements.",5-Yr Moratorium for City Streets,['streets'],Dataset,802.0,0.046171560161197465
Financial,,Orgs,['budget'],Filtered View,801.0,0.0461139896373057
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",22xcrime,[],Filtered View,800.0,0.04605641911341393
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",2107 39th Ave Oakland,[],Map,796.0,0.045826137017846866
Public Services,PRR 10628 crime statistics,April 2013 To Dec 2013,"['prr 10628', 'stop reports data']",Dataset,790.0,0.04548071387449626
Financial,Fiscal Year 2015-2017 Publicly Adopted Budget,Budget Data For Public Adopted FY2015-17 Biennial,"['fy', 'budget']",Dataset,772.0,0.044444444444444446
Financial,PRR 9545,Oakland Street Cleaning citations,['prr 9545'],Map,767.0,0.04415659182498561
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",oaklahoma 90days crime map,[],Map,750.0,0.04317789291882556
,"Maps showing boundaries of zoning classifications in Oakland.
To obtain the latest information in the area(s) of your interest, or to confirm the zoning, please contact the Zoning Information Hotline Counter at 510-238-3911. For GIS questions, Micaela Pronio, Graphic Delineator, mpronio@oaklandnet.com","City-wide Zoning Map, current version & v.2008 Eff20081218",['zoning'],Map,723.0,0.041623488773747844
Public Safety,,Problem Solving Officer Directory,[],Dataset,720.0,0.04145077720207254
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",22x,[],Map,712.0,0.0409902130109384
Property,,Alameda County Parcel Boundaries,[],Map,707.0,0.040702360391479564
,,Oakland Community Police Beats,[],Map,698.0,0.040184225676453654
Education,,Oakland Unified Schools,[],Dataset,695.0,0.04001151410477835
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",Feb 2013 Shootings on People,[],Map,679.0,0.03909038572251008
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",90crime0923,[],Filtered View,672.0,0.0386873920552677
,,City of Oakland Public Art Collection,['art'],Dataset,671.0,0.03862982153137594
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",Coolidge 2014,[],Filtered View,660.0,0.037996545768566495
Public Services,,Map of Community Gardens,[],Map,659.0,0.037938975244674725
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",sorted90day22x,[],Filtered View,640.0,0.03684513529073115
,City Administrator Coliseum Tickets,2014 Coliseum Event Ticket Distribution List,[],Dataset,636.0,0.036614853195164075
Public Services,,Map of Parks,[],Map,634.0,0.03649971214738054
Public Safety,,Prostitution,['crime'],Filtered View,617.0,0.03552101324122049
Public Services,,Map of Dog Play Areas,[],Map,615.0,0.03540587219343696
City Government,,Oakland Workforce Demographics As Of 12-31-2015,"['workforce demographics', 'city employees']",Dataset,607.0,0.03494530800230282
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",home,[],Map,592.0,0.03408175014392631
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",Near work,[],Map,590.0,0.033966609096142776
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",Near work,[],Map,578.0,0.03327576280944156
Public Services,PRR 11288 Shotspotter Data,Shotspotter Data 9-16-15 To 10-6-15,"['shot spotter data', 'shotspotter']",Dataset,561.0,0.03229706390328152
Public Services,,Map of Recreation Centers,[],Map,557.0,0.03206678180771445
Public Services,,Map of Public Pools,[],Map,548.0,0.03154864709268854
Education,,Map of Oakland Public Schools,[],Map,544.0,0.03131836499712148
Infrastructure,"REQUESTID = The service request number. This should be shown as an integer without decimals. 5-digit REQUESTIDs were imported from the Recycling Hotline?s prior tracking system when they switched to the same system as the rest of Public Works in August 2012. All others are 6 digits. 
DATETIMEINIT = The Date that the request was initiated. 
SOURCE = Indicates if the request was received via SeeClickFix, via the Report A Problem website at www.oaklandpw.com, or via (Phone or Email). 
DESCRIPTION = Type of issue. Most of these are self-explanatory. Notes: ?test template? and ?This is a test subject. Ignore this ticket.? were for testing/training purposes only. Descriptions starting with ?Business? ?City Services? ?CityBldg? (no space) ?Events? ?Misc? are/were used by the Recycling Hotline ?TE? means ?Traffic Engineering? 
REQCATEGORY = Request Category 
REQADDRESS = Request Address An address of ZZ indicates that the address was not recorded, usually this is for general inquiries to the Recycling Hotline. 
STATUS = The status as of date of upload. Pending: Request received for review OPEN: Request assigned to work unit WOCREATE: Work Order created for work to be done (not all work units use this status, so Open service requests may also have work orders created for work to be done) CLOSED: Request is resolved REFERRED: Public Works received the request and forwarded it to another entity (see REFERREDTO) UNFUNDED: Request is for an service that Public Works is not funded to provide CANCEL: Request was canceled, generally because it was created erroneously, it was used for testing/training, or it is a request that was received that duplicated an existing unresolved request 
DATETIMECLOSED = The Date that the request was closed 
SRX, SRY= Coordinates of the issue. Note that this is in NAD_1983_StatePlane_California_III_FIPS_0403_Feet, not latitude/longitude. 
REFERREDTO = If the status is Referred, this shows who it was referred to. 
COUNCILDISTRICT = City Council District of the REQADDRESS.
BEAT = Police Beat of the REQADDRESS (see http://mapgis.oaklandnet.com/PoliceDistricts/ for a map of police beats)",13Y potholes July 1-aug 10,"['maintenance', 'illegal dumping', 'pot holes', 'service requests', 'public works']",Filtered View,540.0,0.031088082901554404
,The name of each officer and/or staff member of the City of Oakland with whom a lobbyist made a contact. Contacts of public officials are disclosed by lobbyists registered with the Public Ethics Commission on a quarterly basis in compliance with the registered Lobbyist Act. This dataset is updated weekly.,2013 Lobbyist Activity - Contacts of Public Officials and City Staff,"['ethics', 'lobbyist', 'transparency']",Dataset,525.0,0.030224525043177894
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",Autotheft,[],Filtered View,525.0,0.030224525043177894
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",Petty Theft in 13z,[],Filtered View,515.0,0.029648819804260217
Public Services,PRR 16824,Jun 2014 - May 2015,['parking tickets'],Dataset,511.0,0.029418537708693147
Public Services,,Map of Rental Facilities,[],Map,506.0,0.02913068508923431
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",vehicletheft,[],Filtered View,505.0,0.029073114565342544
Economic Development,Building Footprints created from Aerial Imagery 2002-2003,Building Footprints,['buildings'],Map,504.0,0.029015544041450778
,"This dataset includes all itemized contributions of $100 or more e-filed on Fair Political Practices Commission (FPPC) Form 496 ""Part 3"" Contributions of $100 or More Received from 2011 to the present. The data is current as of the last modified date on this dataset. 
See the data key for column definitions: https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - FPPC Form 496 - Late Independent Expenditure Report - Part 3 - Contributions of $100 or More Received,"['496', 'form', 'fppc', 'contributions', 'monetary']",Dataset,497.0,0.028612550374208404
Public Services,,Map of Cultural Arts Facilities,[],Map,493.0,0.028382268278641334
Public Services,PRR 11288 Shotspotter Data,Shotspotter Data 8-16-15 To 9-15-15,"['shot spotter data', 'shotspotter']",Dataset,492.0,0.028324697754749568
Public Safety,,Fire Station Locations,[],Dataset,492.0,0.028324697754749568
Public Services,,Map of Golf Courses,[],Map,482.0,0.027748992515831895
Public Services,PRR 16824,Jun 2016 - 15 Aug 2016,['parking tickets'],Dataset,481.0,0.027691421991940128
Public Safety,,NCPC Meeting Roster,[],Dataset,481.0,0.027691421991940128
Infrastructure,These are the streets on the current paving contracts.,Current Paving Contracts,['streets'],Dataset,480.0,0.027633851468048358
Public Safety,,Map of Fire Stations,[],Map,473.0,0.027230857800805988
,"This dataset includes all itemized expenditures supporting/opposing other candidates, measures and committees ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""D"" Expenditures Supporting/Opposing Other Candidates, Measures and Committees from 2011 to the present.
The data is current as of the last modified date on this dataset.
See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Campaign Finance - FPPC Form 460 - Schedule D - Summary of Expenditures Supporting/Opposing Other Candidates, Measures and Committees","['committees', 'measures', 'candidates', 'oppose', 'support']",Dataset,472.0,0.02717328727691422
,"This dataset includes all itemized Contributions (Including Loans, Forgiveness of Loans, and Loan Guarantees) and Expenditures Made ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 461 ""Part 5"" Contributions (Including Loans, Forgiveness of Loans, and Loan Guarantees) and Expenditures Made from 2011 to the present.
The data is current as of the last modified date on this dataset.
See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Campaign Finance - FPPC Form 461 - Major Donor and Independent Expenditure Committee Statement - Part 5 - Contributions (Including Loans, Forgiveness of Loans, and Loan Guarantees) and Expenditures Made","['461', 'form', 'fppc', 'committee', 'expenditure']",Dataset,472.0,0.02717328727691422
Property,,City of Oakland City Limits,[],Map,464.0,0.02671272308578008
,"This dataset includes all itemized loans received ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""B1"" Loans Received from 2011 to the present.
The data is current as of the last modified date on this dataset.
See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - FPPC Form 460 - Schedule B1 - Loans Received,"['460', 'form', 'fppc', 'received', 'loans']",Dataset,458.0,0.026367299942429475
,"This dataset includes all itemized payments made by an agent or independent contractor ($500 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""G"" Payments Made by an Agent or Independent Contractor from 2011 to the present.
The data is current as of the last modified date on this dataset.
See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - FPPC Form 460 - Schedule G - Payments Made by an Agent or Independent Contractor,"['460', 'form', 'fppc', 'contractor', 'independent']",Dataset,450.0,0.025906735751295335
Public Services,PRR 16824,Jun 2015 - May 2016,['parking citations'],Dataset,449.0,0.02584916522740357
Financial,,Funding Sources,['budget'],Filtered View,447.0,0.025734024179620035
Education,,Head Start Locations,[],Dataset,447.0,0.025734024179620035
Public Services,,Map of Tennis Courts,[],Map,445.0,0.0256188831318365
,"Illustrates the City's General Plan Land Use Classifications. Includes General Plan Corrections, effective on March 2, 2011 (Resolution 83244)",General Plan Land Use,"['general plan', 'land use', 'planning']",Map,444.0,0.025561312607944732
Public Safety,,Crime Data 2014,['crime'],Filtered View,439.0,0.025273459988485895
,"This dataset includes all itemized late contributions (cumulative $1,000 or more) e-filed on Fair Political Practices Commission (FPPC) Form 497 Late Contribution Report from 2011 to the present.
The data is current as of the last modified date on this dataset.
See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - FPPC Form 497 - Late Contribution Report - Late Contributions Made,"['non-monetary', 'contribution', 'monetary', 'late', '497']",Dataset,424.0,0.024409902130109382
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",PoliceBeat23X,[],Map,419.0,0.024122049510650546
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",Crime in 22X,[],Filtered View,418.0,0.02406447898675878
Infrastructure,"REQUESTID = The service request number. This should be shown as an integer without decimals. 5-digit REQUESTIDs were imported from the Recycling Hotline?s prior tracking system when they switched to the same system as the rest of Public Works in August 2012. All others are 6 digits. 
DATETIMEINIT = The Date that the request was initiated. 
SOURCE = Indicates if the request was received via SeeClickFix, via the Report A Problem website at www.oaklandpw.com, or via (Phone or Email). 
DESCRIPTION = Type of issue. Most of these are self-explanatory. Notes: ?test template? and ?This is a test subject. Ignore this ticket.? were for testing/training purposes only. Descriptions starting with ?Business? ?City Services? ?CityBldg? (no space) ?Events? ?Misc? are/were used by the Recycling Hotline ?TE? means ?Traffic Engineering? 
REQCATEGORY = Request Category 
REQADDRESS = Request Address An address of ZZ indicates that the address was not recorded, usually this is for general inquiries to the Recycling Hotline. 
STATUS = The status as of date of upload. Pending: Request received for review OPEN: Request assigned to work unit WOCREATE: Work Order created for work to be done (not all work units use this status, so Open service requests may also have work orders created for work to be done) CLOSED: Request is resolved REFERRED: Public Works received the request and forwarded it to another entity (see REFERREDTO) UNFUNDED: Request is for an service that Public Works is not funded to provide CANCEL: Request was canceled, generally because it was created erroneously, it was used for testing/training, or it is a request that was received that duplicated an existing unresolved request 
DATETIMECLOSED = The Date that the request was closed 
SRX, SRY= Coordinates of the issue. Note that this is in NAD_1983_StatePlane_California_III_FIPS_0403_Feet, not latitude/longitude. 
REFERREDTO = If the status is Referred, this shows who it was referred to. 
COUNCILDISTRICT = City Council District of the REQADDRESS.
BEAT = Police Beat of the REQADDRESS (see http://mapgis.oaklandnet.com/PoliceDistricts/ for a map of police beats)",Oak Illegal Dumping,"['maintenance', 'illegal dumping', 'pot holes', 'service requests', 'public works']",Filtered View,410.0,0.02360391479562464
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",PoliceBeat 26x,[],Filtered View,409.0,0.023546344271732873
Infrastructure,"REQUESTID = The service request number. This should be shown as an integer without decimals. 5-digit REQUESTIDs were imported from the Recycling Hotline?s prior tracking system when they switched to the same system as the rest of Public Works in August 2012. All others are 6 digits. 
DATETIMEINIT = The Date that the request was initiated. 
SOURCE = Indicates if the request was received via SeeClickFix, via the Report A Problem website at www.oaklandpw.com, or via (Phone or Email). 
DESCRIPTION = Type of issue. Most of these are self-explanatory. Notes: ?test template? and ?This is a test subject. Ignore this ticket.? were for testing/training purposes only. Descriptions starting with ?Business? ?City Services? ?CityBldg? (no space) ?Events? ?Misc? are/were used by the Recycling Hotline ?TE? means ?Traffic Engineering? 
REQCATEGORY = Request Category 
REQADDRESS = Request Address An address of ZZ indicates that the address was not recorded, usually this is for general inquiries to the Recycling Hotline. 
STATUS = The status as of date of upload. Pending: Request received for review OPEN: Request assigned to work unit WOCREATE: Work Order created for work to be done (not all work units use this status, so Open service requests may also have work orders created for work to be done) CLOSED: Request is resolved REFERRED: Public Works received the request and forwarded it to another entity (see REFERREDTO) UNFUNDED: Request is for an service that Public Works is not funded to provide CANCEL: Request was canceled, generally because it was created erroneously, it was used for testing/training, or it is a request that was received that duplicated an existing unresolved request 
DATETIMECLOSED = The Date that the request was closed 
SRX, SRY= Coordinates of the issue. Note that this is in NAD_1983_StatePlane_California_III_FIPS_0403_Feet, not latitude/longitude. 
REFERREDTO = If the status is Referred, this shows who it was referred to. 
COUNCILDISTRICT = City Council District of the REQADDRESS.
BEAT = Police Beat of the REQADDRESS (see http://mapgis.oaklandnet.com/PoliceDistricts/ for a map of police beats)",Oak Illegal Dumping Map,"['maintenance', 'illegal dumping', 'pot holes', 'service requests', 'public works']",Map,402.0,0.0231433506044905
,,Senior Centers,[],Dataset,394.0,0.022682786413356363
Public Services,,Oakland Public Library Branch Locations And Hours,[],Dataset,393.0,0.022625215889464593
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",6528 Outlook Avenue Oakland CA,[],Map,376.0,0.021646516983304546
Financial,,Revenue/Expense Sum,['budget'],Filtered View,371.0,0.02135866436384571
Public Safety,,01/01/2013-05/01/2013 Beat 12Y DESCRIPTION CONTAINS ROBB OR BURG,['crime'],Filtered View,370.0,0.021301093839953943
Environmental,Alameda County Certified Green Businesses,Oakland Certified Green Businesses,[],Dataset,369.0,0.021243523316062177
Economic Development,"List of all currently permitted mobile food vending group sites in Oakland. For questions and concerns, call Nancy Marcus at (510) 238-3294.",Mobile Food Vending Group Sites,['food trucks'],Map,366.0,0.021070811744386873
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",Homicide Assault on Person with Firearm Jan-Mar 13,[],Map,366.0,0.021070811744386873
Public Services,The name of each officer and/or staff member of the City of Oakland with whom a lobbyist made a contact. Contacts of public officials are disclosed by lobbyists registered with the Public Ethics Commission on a quarterly basis in compliance with the registered Lobbyist Act. This dataset is updated weekly.,2014 Lobbyist Activity,"['lobbyist', 'open government', 'ethics']",Dataset,365.0,0.021013241220495107
,2010 Demographic Profile Data,2010 Profile of General Population by Sex and Age Groups,['census'],Dataset,361.0,0.020782959124928037
Public Safety,"The Oakland Police Department provides crime data to the public through the City of Oakland?s Crime Watch web site. This site presents the data in a geographic format, which allows users of the information to produce maps and/or reports. 
The file that you are about to electronically download, copy, or otherwise retrieve by other means is a tabular representation of the same data without maps or reporting capabilities. Be advised that the exact address of each crime has been substituted with the block address to protect the privacy of the victim.",CrimeBeat 20X,[],Filtered View,355.0,0.020437535981577434
Property,,City Facilities,[],Map,348.0,0.02003454231433506
Public Safety,"We have mapped some of the larger NNO parties here. To find out about more parties happening in your neighborhood, call Felicia Verdin 238-3128 or Brenda Ivey 238-3091",Map of 2013 National Night Out Parties,[],Map,340.0,0.01957397812320092
Education,,OAKLAND SCHOOLS,[],Map,335.0,0.019286125503742084
,,Street Trees,[],Map,329.0,0.01894070236039148
Public Safety,,01/01/2013-05/01/2013 Beat 12X DESCRIPTION CONTAINS ROBB OR BURG,['crime'],Filtered View,327.0,0.018825561312607944
,,Map of Public Art Collection,['art'],Map,325.0,0.01871042026482441
,"This dataset includes all itemized non-monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""C"" Non-Monetary Contributions from 2011 to the present.
The data is current as of the last modified date on this dataset.
See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - FPPC Form 460 - Schedule C - Non-Monetary Contributions,"['460', 'form', 'fppc', 'contributions', 'non-monetary']",Dataset,322.0,0.018537708693149108
Public Services,PRR 11288 Shotspotter Data,Shotspotter Data 8-1-15 To 8-31-15,"['shot spotter data', 'shotspotter']",Dataset,321.0,0.01848013816925734
Public Safety,All license plate reader data (ALPR),All license plate reader data (ALPR) 9/15/2012,"['police department', 'license plate']",Dataset,320.0,0.018422567645365574
Economic Development,,Oakland's Business Improvement Districts as of 2010,[],Map,316.0,0.018192285549798504
Financial,,Debt Service Expense Details,['budget'],Filtered View,315.0,0.018134715025906734
Property,,Alameda County Census Blocks 2010,[],Map,296.0,0.017040875071963155
Public Services,,Boards & Commissions,[],Dataset,286.0,0.01646516983304548
Public Safety,,01/01/2013-05/01/2013 BeatT12Y CRIMETYPE is robbery OR residential burglary,['crime'],Filtered View,286.0,0.01646516983304548
Public Services,,Map of Oakland Public Libraries,[],Map,285.0,0.016407599309153715
