category,descrip,name,topics,type,views,views_norm
City Management and Ethics,"This dataset includes all itemized expenditures supporting/opposing other candidates, measures and committees ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""D"" Expenditures Supporting/Opposing Other Candidates, Measures and Committees from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Campaign Finance - FPPC Form 460 - Schedule D - Summary of Expenditures Supporting/Opposing Other Candidates, Measures and Committees","['committees', 'measures', 'candidates', 'oppose', 'support']",Dataset,1738.0,0.015362992689761245
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Total Expenditures for Candidate Controlled Committees - Community College Board - November 4, 2014 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,1728.0,0.015274598025263195
Housing and Buildings,"Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Dept of Building Inspection's Permit Tracking and the Planning Department's Case Tracking enterprise databases, processed quarterly.",Basic Development Project Pipeline Map 2012 Q1,[],Map,1723.0,0.01523040069301417
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Cash Balance for Candidate Controlled Committees - Community College Board - November 4, 2014 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,1714.0,0.015150845494965924
City Management and Ethics,"This dataset includes all itemized accrued expenses ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""F"" Accrued Expenses (Unpaid Bills) from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - FPPC Form 460 - Schedule F - Accrued Expenses (Unpaid Bills),"['460', 'form', 'fppc', 'bills', 'unpaid']",Dataset,1714.0,0.015150845494965924
City Management and Ethics,"According to its records, the Ethics Commission has identified the campaign finance disclosure filers in this table as non-responsive (NR) filers.  NR filers are those that have not responded to two or more written notices and one or more verbal notices regarding past-due reporting.  Please note that Ethics Commission records are subject to change and the table below may not include all NR filers or reflect recent activity.  The NR filers are encouraged to contact the Commission because continued failure to file may result in an enforcement action.  Posted NR filers are removed from the list after filing their past-due campaign statement(s) or five years have elapsed since the applicable filing deadline.",Campaign Finance - Filers With Delinquent Campaign Filings,"['enforcement', 'disclosure', 'finance', 'campaign', 'non-responsive']",Dataset,1700.0,0.015027092964668653
Geographic Locations and Boundaries,A list of ntersections sorted by street name and ascending address number.  This data set is based on the City's GIS basemap and contains CNN id numbers for each record.,List of Intersections only,"['basemap', 'gis', 'cnn', 'intersection', 'street']",Filtered View,1697.0,0.015000574565319237
City Management and Ethics,"San Francisco Campaign and Governmental Conduct Code (""S.F. C&GC Code"") sections 1.143(c), 1.152(a)(3), 1.161(b), 1.161.5, and 1.160.5 require persons who make any independent expenditure, electioneering communication, or member communication that clearly identifies a candidate for City elective office or who authorizes, administers or pays for a persuasion poll to file disclosure statements with the Ethics Commission. For detailed instructions, please see Third Party Disclosure Form Regarding Candidates.","Third Party Spending - Community College Board - November 4, 2014 Election","['2014', 'election', 'november', 'candidates', 'disclosure']",Chart,1686.0,0.014903340434371382
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Cash Balance for Candidate Controlled Committees - Board of Supervisors - District 10 - November 4, 2014 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,1685.0,0.014894500967921576
City Management and Ethics,"This dataset includes all itemized non-monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""C"" Non-Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - FPPC Form 460 - Schedule C - Non-Monetary Contributions,"['460', 'form', 'fppc', 'contributions', 'non-monetary']",Dataset,1668.0,0.014744230038274889
City Infrastructure,Envista Projects for Paving.  Envista is used by city agencies and private utilities to coordinate utility and paving work in public right of way.,Envista Projects for Paving,"['plan', 'year', '5', 'five', 'noi']",Dataset,1658.0,0.014655835373776838
City Management and Ethics,"Departments collect and submit this data to the Controller's Office via the Budget and Performance Measurement System (BPMS). This data is collected to display on the City Performance Scorecard website, a site that provides timely performance information to the public and policy makers by major service area.",Scorecard Measures,"['performance', 'scorecards']",Dataset,1656.0,0.014638156440877228
City Management and Ethics,"Ballot Proposition Symbols	This is an explanation of the last two columns of the Ballot Proposition Data. The first symbol is a letter indicating the type of measure--for example, a charter amendment or ordinance.	The second symbol is a letter indicating how the measure was placed on the ballot--for example, by the Board of Superviors or by initiative petition.	These are their meanings:	First Letter--The Type of Legislaton	B	Bond IssueC	Charter AmendmentL	Lease Revenue Bond IssueO	OrdinanceP	Policy DeclarationR	RecallRM	Regional??MeasureT	Tax Authority for School DistrictSecond Letter--How it was placed on the Ballot	C	Charter Commission, elected by the votersI	Initiative PetitionL	Labor DisputesM	MayorR	Referendum PetitionS	The Board of??Supervisorss	Four or more individual??supervisorsse	Special, i.e. Board of Education2	By??two??of the above methods",List of Historical Ballot Measures,[],Dataset,1647.0,0.014558601242828983
Culture and Recreation,Current events that impact visitors to San Francisco - Available on our mobile app at sf311.org/mobile,Current San Francisco Advisories,[],Dataset,1635.0,0.014452527645431321
City Infrastructure,Cases created since 7/1/2008 with location information,cases and businesses,[],Map,1627.0,0.01438181191383288
Housing and Buildings,"Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Dept of Building Inspection's Permit Tracking and the Planning Department's Case Tracking enterprise databases, processed quarterly.","Pipeline 2012, Second Quarter Data","['commercial', 'housing', 'growth', 'development', 'pipeline']",Map,1625.0,0.01436413298093327
Transportation,"This dataset includes metered motorcycle parking spaces in San Francisco as of April 2013. Find attached a data dictionary, a version of the map as a PDF, and a shapefile of the data. This data provides locations of motorcycle meters; meter characteristics, such as single-space or multi-space meter, smart meter status, sensor status, owner, on- or off-street location; rate area.",Metered motorcycle spaces,"['parking', 'meters', 'motorcycles', 'sfpark', 'sfmta']",Dataset,1625.0,0.01436413298093327
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Map of Contributions for Candidate Controlled Committees Grouped by Zip Code - Board of Supervisors District 1 - November 6, 2012","['460', 'form', 'fppc', 'contributions', 'monetary']",Map,1624.0,0.014355293514483466
City Management and Ethics,,Campaign Finance - List of Candidates Running for Office in November 2014 who have Accepted the Voluntary Expenditure Ceiling - Community College Board,"['candidates', 'election', 'november 4 2014', 'voluntary expenditure ceiling', 'finance']",Filtered View,1623.0,0.01434645404803366
City Infrastructure,Active Utility Excavation permits issued by DPW,Utility Excavation Permits,"['permits', 'plan', 'year', '5', 'utilities']",Dataset,1606.0,0.014196183118386975
City Management and Ethics,,"Campaign Finance - Summary of Third Party Disclosure Forms Regarding San Francisco Candidates - November 6, 2012","['2012', 'election', 'november', 'candidates', 'disclosure']",Filtered View,1598.0,0.014125467386788533
City Management and Ethics,,"Campaign Finance - Public Funds Disbursed - November 6, 2012","['candidates', 'election', 'november', '2012', 'disbursed']",Filtered View,1594.0,0.014090109520989312
Transportation,"SFO conducts a yearly comprehensive survey of our guests to gauge satisfaction with our facilities, services, and amenities.  SFO compares results to previous surveys to look for areas of improvement and discover elements of the guest experience that are not satisfactory.",2013 SFO Customer Survey Data Set + Dictionary,"['survey', 'customer', 'airport', 'sfo']",Dataset,1583.0,0.013992875390041458
City Management and Ethics,This dataset includes all itemized independent expenditures ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 465 Part 3 Independent Expenditures Made from 2009 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,Campaign Finance - FPPC Form 465 - Supplemental Independent Expenditure Report - Part 3 - Independent Expenditures Made,"['465', 'form', 'fppc', 'expenditures', 'independent']",Dataset,1565.0,0.013833764993944965
Housing and Buildings,"This data set pertains to all types of structural permits. Data includes details on application/permit numbers, job addresses, supervisorial districts, and the current status of the applications. Data is uploaded weekly by DBI. Users can access permit information online through DBI?s Permit Tracking System which is 24/7 at www.sfdbi.org/dbipts.",Building Permits,[],Dataset,1554.0,0.01373653086299711
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Campaign Finance - FPPC Form 460 - Schedule A - Monetary Contributions - Board of Supervisors - District 6 - November 4, 2014 Election","['contributions', 'monetary', 'finance', 'campaign', 'ethics']",Filtered View,1547.0,0.013674654597848473
Transportation,"Publicly available off-street parking in San Francisco as of September 2011. Find attached a data dictionary, a version of the map as a PDF (symbolized to show garage type and capacity of garage), and a shapefile and CSV of the data. This dataset includes location, capacities, and related details of public parking garages and lots; four parking categories: paid, publicly available (PPA): drive up and pay, typically by the hour or by the day; customer parking only (CPO): typically for businesses or religious institutions; permit holder only (PHO, CGO): i.e. employees only, students only, monthly only; free publicly available (FPA): free off-street parking. The data does not contain off-street residential parking spaces or other unmarked ???private?? parking.",Parking,"['garages', 'parking lots', 'parking garages', 'parking', 'sfpark']",Filtered View,1529.0,0.013515544201751982
Health and Social Services,"The Community Resiliency Indicator System was developed by  San Francisco's Climate and Health Program and is part of San Francisco's Climate and Health Profile. The system includes 40 indicators and an additive index which is a compilation of all of the indicators. See attached methods and project description documents for more details, you can also visit San Francisco's Climate and Health Profile website - www.sfclimatehealth.org (available Feb-2015)",Community Resiliency Indicator System,"['@sfclimatehealth', 'phes', 'sfphes', 'sfdph', 'dph']",Dataset,1527.0,0.013497865268852372
Geographic Locations and Boundaries,"Neighborhood boundaries that were defined in 2006 by the Mayor's Office of Neighborhood Services for use with the SF Find tool: http://propertymap.sfplanning.org/?name=sffind. All boundaries are for the purpose of defining general locations of neighborhoods for the SF FIND application only, and as such they are not ""hard"" lines of demarcation.",SF Find Neighborhoods,[],Map,1515.0,0.013391791671454711
City Management and Ethics,Cases created since 7/1/2008 with location information,Sunnyside,[],Map,1513.0,0.013374112738555101
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Total Expenditures for Candidate Controlled Committees - Board of Supervisors - District 8 - November 4, 2014 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,1512.0,0.013365273272105295
City Management and Ethics,The dataset inventory provides a list of data maintained by departments that are candidates for open data publishing or have already been published and is collected in accordance with Chapter 22D of the Administrative Code. The inventory will be used in conjunction with department publishing plans to track progress toward meeting plan goals for each department. Department plans are available at https://datasf.org/publishing/plans.,Dataset Inventory Explorer,[],Data Lens,1506.0,0.013312236473406465
City Management and Ethics,"Under section 3.216(d) of the San Francisco Campaign and Governmental Conduct Code, form SFEC-3.216(d) must be filed by an elected officer who either:(a) accepts a gift of transportation, lodging, or subsistence for any out-of-state travel that is paid for in part by an entity other than the City and County of San Francisco, another governmental body, or a bona-fide educational institution as defined in section 203 of the Revenue and Taxation Code, or that is paid for by the City in whole or in part with funds donated from any entity other than another governmental body or bona fide educational institution as defined in Section 203 of the Revenue and Taxation Code; or(b) reimburses the entity for the gift of transportation, lodging or subsistence in order to avoid receiving a gift.This table includes filings from April 2015 to the present.",SFEC 3.216(d) Gifts of Travel Filings,"['travel', 'gifts', 'conflict of interest']",Filtered View,1505.0,0.01330339700695666
Geographic Locations and Boundaries,Bay Area ZIP Code Areas,Bay Area ZIP Codes,[],Map,1505.0,0.01330339700695666
Energy and Environment,"Working with the San Francisco Department of Public Health (SFDPH), we jointly administer the beach water quality monitoring program in San Francisco. Both agencies participate in sample collection; the San Francisco Water, Power and Sewer Microbiology Laboratory performs bacteriological analyses.",Beach Water Quality,[],External Link,1491.0,0.013179644476659388
Housing and Buildings,"Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Dept of Building Inspection's Permit Tracking and the Planning Department's Case Tracking enterprise databases, processed quarterly.",San Francisco Development Pipeline Q1 2012,"['commercial', 'housing', 'development', 'pipeline']",Map,1465.0,0.012949818348964456
City Management and Ethics,Cases created since 7/1/2008 with location information,District 10 Streetlight Cases,[],Filtered View,1463.0,0.012932139416064846
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Campaign Finance - FPPC Form 460 - Schedule A - Monetary Contributions - Board of Supervisors - District 2 - November 4, 2014 Election","['460', 'form', 'fppc', 'contributions', 'monetary']",Filtered View,1450.0,0.01281722635221738
City Management and Ethics,"The filers in the table below have not paid one or more late filing fees.  The filers listed below have not responded to two or more written notices and one or more verbal notices regarding late filing fees.  Filers posted to this list for not paying late filing fees are removed from this list after paying their late fees or four (4) years have elapsed since the Executive Director??s final determination of the late fees (i.e., the date the late fees are assessed or the date the Executive Director makes a determination in response to a request for waiver, if any).In addition to being listed in the table below, filers whose late fees remain unpaid may be referred to the Bureau of Delinquent Revenues at the Treasurer and Tax Collectors Office.",Campaign Finance / Lobbyist - Filers With Unpaid Late Filing Fees,"['lobbyists', 'ethics', 'late fees', 'fines', 'campaign finance']",Filtered View,1443.0,0.012755350087068745
City Management and Ethics,This dataset includes all itemized late independent expenditures ($1000 or more) e-filed on Fair Political Practices Commission (FPPC) Form 496 Late Independent Expenditures Report from 2008 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,Campaign Finance - FPPC Form 496 - Late Independent Expenditure Report - Independent Expenditures Made,"['expenditure', 'independent', 'late', '496', 'form']",Dataset,1442.0,0.012746510620618939
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Total Contributions for Candidate Controlled Committees - Board of Supervisors - District 8 - November 4, 2014 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,1431.0,0.012649276489671084
Housing and Buildings,"Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Dept of Building Inspection's Permit Tracking and the Planning Department's Case Tracking enterprise databases, processed quarterly.",San Francisco Development Pipeline 2014 Quarter 4,"['commercial', 'residential', 'construction', 'development', 'planning']",Dataset,1414.0,0.012499005560024397
City Infrastructure,Surface Mounted Facility Permits in the public right of way both approved and requested,Surface Mounted Facilities Map,"['smf', 'surface mounted', 'surface mounted facility', 'permits', 'facility']",Map,1414.0,0.012499005560024397
Economy and Community,"Registered business locations in San Francisco maintained by the Office of Treasurer-Tax Collector, including business locations that have been sold, closed, or moved out of San Francisco.",Registered Businesses sorted by End Date,['business'],Filtered View,1412.0,0.012481326627124787
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",All Contributions - Date Sorted,"['460', 'form', 'fppc', 'contributions', 'monetary']",Filtered View,1401.0,0.01238409249617693
Economy and Community,Active Street use permits issued by DPW,Street Use Contact List,['permits'],Filtered View,1398.0,0.012357574096827516
City Infrastructure,Web analytics data for SFGov sites,Web Analytics for SFGov Sites - 2015 (Q1+Q2+Q3+Q4),"['sfgov', 'analytics', 'web']",Dataset,1380.0,0.012198463700731023
City Management and Ethics,"The San Francisco Controller's Office maintains a database of payments made to vendors from fiscal year 2007 forward. This data is presented on the Vendor Payments report hosted at http://openbook.sfgov.org, and is also available in this dataset in CSV format, which represents summary data by purchase order. We have removed sensitive information from this data ? this is intended to show payments made to entities providing goods and services to the City and County and to protect individuals. For example, we have removed payments to employees (reimbursements, garnishments) and jury members, revenue refunds, payments for judgments and claims, witnesses, relocation and rehousing, and a variety of human services payments. New data is added on a weekly basis.",Vendor Payments - Interactive Explorer,[],Data Lens,1377.0,0.012171945301381609
Energy and Environment,"Projects that are located on sites with known or suspected soil and/or groundwater contamination are subject to the provisions of Health Code Article 22A, which is administered by the Department of Public Health (DPH). Submittal of the Maher Application to and coordination with DPH may be required. Applicants may contact DPH for assistance. The areas affected are shown in the dataset.  Download the dataset by clicking the ZIP button (top right), data is in an ESRI Personal Geodatabase format.  A spreadsheet of parcels regulated under the Maher Ordinance can be downloaded from here: http://layers.sfplanning.org/Maher_Parcels.xls",Maher Map,"['gis', 'shapefile', 'dph', 'planning', 'maher']",External Link,1377.0,0.012171945301381609
Health and Social Services,"List of San Francisco Department of Public Health clinics offering flu vaccinations throughout the city in fall 2013.This dataset complies with the  emerging Data Specification for Flu Shot Locations. For information about the specification, please see https://github.com/CityOfPhiladelphia/flu-shot-spec.For more information about SFDPH's Influenza Program  www.sfcdcp.org/flu or call 311For more information about SFDPH's Open data Initiatives http://www.sfphes.org/resources/health-data or Contact Cyndy.comerford@sfdph.org",San Francisco Department of Public Health Flu Shot Locations 2013,"['sfphes', 'sfdph', 'environmental health', 'san francisco', 'vaccination']",Dataset,1374.0,0.012145426902032193
City Management and Ethics,This dataset includes all summary totals e-filed on Fair Political Practices Commission (FPPC) Form 460 Summary Page from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76,"Cash Balance for Candidate Controlled Committees - Board of Supervisors - District 8 - November 4, 2014 Election","['460', 'form', 'fppc', 'summary', 'finance']",Chart,1371.0,0.012118908502682778
City Management and Ethics,The name of each officer of the City and County of San Francisco with whom a lobbyist made a contact.  Contacts of public officials are disclosed by lobbyists registered with the Ethics Commission on a monthly basis.  This dataset updates automatically every night.,Lobbyist Activity - Contacts of Public Officials - 2013,"['public official', 'contacts', 'lobbyist', 'ethics']",Filtered View,1367.0,0.012083550636883558
City Infrastructure,SF311 cases created since 7/1/2008 with location information,November 2014 Street Cleaning TTC,[],Filtered View,1363.0,0.012048192771084338
City Infrastructure,SF311 cases created since 7/1/2008 with location information,Noise Reports,[],Map,1353.0,0.011959798106586286
City Management and Ethics,Shows the job titles associated with job classifications. Used with the Salary Ranges by Classification and Employees by Classification,Job Titles by Classification,[],Dataset,1351.0,0.011942119173686675
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Map of Itemized Monetary Contributions to Committees Controlled by Candidates for Mayor 2011 Grouped by Zip Code,['ethics campaign finance monetary contributions fppc form 460'],Map,1338.0,0.01182720610983921
City Management and Ethics,"In the November 4, 2014 election, only candidates for the Board of Supervisors who have been certified as eligible to receive public funds are bound by an Individual Expenditure Ceiling (IEC). Each publicly financed candidate's IEC begins at $250,000 and may be raised in increments of $10,000.","Timeline of Individual Expenditure Ceilings (IECs) - November 4, 2014 Election","['november', 'election', '2014', 'candidate', 'finance']",Chart,1336.0,0.0118095271769396
City Management and Ethics,"The Statement of Economic Interests (SEI) filers listed in the table below have not paid their late filing fees. The filers listed below have not responded to a direct written or a verbal notice to their Commission regarding late filing fees. Filers posted to this list for not paying late filing fees are removed from this list after paying their late fees or four (4) years have elapsed since the Executive Director??s final determination of the late fees (i.e., the date the late fees are assessed or the date the Executive Director makes a determination in response to a request for waiver, if any).",Statement of Economic Interests (SEI) (Form 700) - Filers with unpaid late filing fees,"['fees', 'filing', 'late', 'unpaid', 'conflict of interest']",Filtered View,1335.0,0.011800687710489794
City Management and Ethics,,Campaign Finance Total Public Funds Disbursed Chart,"['candidates', 'election', 'november', '2012', 'disbursed']",Chart,1331.0,0.011765329844690574
City Management and Ethics,"San Francisco Campaign and Governmental Conduct Code (""S.F. C&GC Code"") sections 1.143(c), 1.152(a)(3), 1.161(b), 1.161.5, and 1.160.5 require persons who make any independent expenditure, electioneering communication, or member communication that clearly identifies a candidate for City elective office or who authorizes, administers or pays for a persuasion poll to file disclosure statements with the Ethics Commission. For detailed instructions, please see Third Party Disclosure Form Regarding Candidates.",Campaign Finance - Summary Of Third Party Disclosure Forms Regarding San Francisco Candidates - Board of Supervisors - District 8 - November 4 2014,"['2014', 'election', 'november', 'candidates', 'disclosure']",Chart,1331.0,0.011765329844690574
Housing and Buildings,"Contains buyout declarations and buyout agreements filed at the Rent Board. Rent Ordinance Section 37.9E, effective March 7, 2015, is a new provision that regulates ""buyout agreements"" between landlords and tenants under which landlords pay tenants money or other consideration to vacate their rent-controlled rental units. For more information, please see: http://sfrb.org/new-ordinance-amendment-regulating-buyout-agreements",Buyout agreements,"['rent control', 'buyouts']",Dataset,1319.0,0.011659256247292913
Housing and Buildings,"Subject to Planning Code Section 415 (http://bit.ly/1ag0AmP), developments of 10 or more units fall under the City's Inclusionary Affordable Housing Program. Data on residential projects are collected through the lifecycle of the projects by the Planning Department and the Department of Building Inspection. On a monthly basis, the Mayor's Office of Housing and Community Development works with Planning to produce a list for tracking and monitoring of these projects",Map of Residential Projects with Inclusionary Requirements,"['planning', 'section 415', 'inclusionary housing', 'bmr', 'affordable housing']",Map,1318.0,0.01165041678084311
City Management and Ethics,,"Campaign Finance - Individual Expenditure Ceilings IECs - Board of Supervisors - District 8 - November 4, 2014 Election","['november', 'election', '2014', 'candidate', 'finance']",Chart,1310.0,0.011579701049244667
City Management and Ethics,Chart of third party spending 2011 to support or oppose candidates for Mayor.,Third Party Spending in 2011 - Candidates for Mayor,"['election', '2011', 'mayor', 'disclosure', 'third-party']",Chart,1306.0,0.011544343183445447
Transportation,"San Francisco International Airport Report on Monthly Passenger Traffic Statistics by Airline. Airport data is seasonal in nature, therefore any comparative analyses should be done on a period-over-period basis (i.e. January 2010 vs. January 2009) as opposed to period-to-period (i.e. January 2010 vs. February 2010). It is also important to note that fact and attribute field relationships are not always 1-to-1. For example, Passenger Counts belonging to United Airlines will appear in multiple attribute fields and are additive, which provides flexibility for the user to derive categorical Passenger Counts as desired.",Air Traffic Passenger Statistics,"['travel', 'airport', 'passengers']",Dataset,1290.0,0.011402911720248566
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - FPPC Form 460 - Schedule A - Cumulative Contributions,"['460', 'form', 'fppc', 'contributions', 'monetary']",Filtered View,1288.0,0.011385232787348955
Housing and Buildings,Excel workbook of all housing construction from the 2013 Housing Inventory.,2013 Housing Inventory,"['illegal units removed', 'housing inventory', 'housing stock', 'alteration', 'conversion']",Dataset,1283.0,0.011341035455099931
City Management and Ethics,"This dataset includes all itemized loans received ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""B1"" Loans Received from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76",Campaign Finance - FPPC Form 460 - Schedule B1 - Loans Received,"['460', 'form', 'fppc', 'received', 'loans']",Dataset,1259.0,0.011128888260304608
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Map of Contributions for Candidate Controlled Committees Grouped by Zip Code - Board of Education - November 6, 2012 Election","['460', 'form', 'fppc', 'contributions', 'monetary']",Map,1254.0,0.011084690928055583
Public Safety,"Fire Incidents includes a summary of each (non-medical) incident to which the SF Fire Department responded. Each incident record includes the call number, incident number, address, number and type of each unit responding, call type (as determined by dispatch), prime situation (field observation), actions taken, and property loss.",Fire Incidents - Current Year (2016),[],Filtered View,1250.0,0.011049333062256363
,"Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Department of Building Inspection's Permit Tracking and the Planning Department's Project & Permit Tracking System, processed quarterly.",Pipeline 2015 Q2,"['commercial', 'residential', 'housing', 'development']",Dataset,1249.0,0.011040493595806557
Geographic Locations and Boundaries,"Updated nightly: The CityLots spatial data layer is a representation of the City and County of San Francisco's Subdivision parcels. Each of the 200,000-plus polygons has a unique BLKLOT identifier which is the Assessor Parcel Number (APN) Multiple level (condominium, live/work, et al) lots are represented as well, with their ground or base lot being the MAPBLKLOT key.",City Lots,"['assessor', 'parcel']",Map,1248.0,0.011031654129356753
Geographic Locations and Boundaries,Neighborhood notification boundaries created by the Department of City Planning. These boundaries are designed solely for the Planning Department's neighborhood notifications where neighborhood groups are notified about certain types of developments in their area. An Excel spreadsheet of Neighborhood Groups contact details can be downloaded from this page: http://sf-planning.org/index.aspx?page=1654 There are alternative neighborhood boundaries available (which include a larger number of neighborhoods) here (Mayors Office): https://data.sfgov.org/d/pty2-tcw4 and here (Realtors): https://data.sfgov.org/Geography/SF-Realtor-Neighborhoods/wwis-y924,Planning Neighborhood Groups Map,['neighborhoods'],Map,1243.0,0.010987456797107727
City Management and Ethics,"The dataset includes a list of SFEC 1.126 Notification of Contract Approval Filings filed with the San Francisco Ethics Commission.Each City elective officer who approves a contract that has a value of $50,000 or more in a fiscal year must file form SFEC-126 with the Ethics Commission within five business days of approval. This filing requirement applies if the contract is approved by:(1)the City elective officer, (2) any board on which the City elective officer serves, or (3) the board of any state agency on which an appointee of the City elective officer serves.To view the filings, proceed to:  http://www.sfethics.org/ethics/contracts/",Campaign Finance - SFEC 1.126 Notification of Contract Approval Filings,"['contractors', 'limits', 'contribution', 'notification', 'campaign finance']",Dataset,1235.0,0.010916741065509286
City Management and Ethics,"This dataset includes all itemized monetary contributions ($100 or more) e-filed on Fair Political Practices Commission (FPPC) Form 460 Schedule ""A"" Monetary Contributions from 1998 to the present.The data is current as of the last modified date on this dataset.See the data key for column definitions:  https://data.sfgov.org/Ethics/Campaign-Finance-Data-Key/wygs-cc76","Map of Contributions for Candidate Controlled Committees Grouped by Zip Code - Board of Supervisors District 5 - November 6, 2012","['460', 'form', 'fppc', 'contributions', 'monetary']",Map,1215.0,0.010739951736513185
City Management and Ethics,,Total Expenditures Made by Candidates for Mayor 2011,"['cash', 'loans', 'expenditures', 'contributions', 'finance']",Chart,1212.0,0.010713433337163769
