category,descrip,name,topics,type,views,views_norm
Property,"Updated week days. Parcels; Property Value; Property Information: Zoning; Property Class; Water Frontage; Assessment Area; TIF District; Frontage; Residential Building Information:  Home-Style; Stories; Year Built; Number of Garages; Driveway; Roof type and replacement; Interior Information: Number of bedrooms, Full Baths, Half Baths, Fireplaces; Living Areas: Floor and Size of rooms in square feet; Other Structures; Mechanicals.",property accessor,"['zoning', 'property information', 'property value', 'parcels', 'commercial property information']",Filtered View,41.0,0.0020217959465456876
Property,"Updated week days. Parcels; Property Value; Property Information: Zoning; Property Class; Water Frontage; Assessment Area; TIF District; Frontage; Residential Building Information:  Home-Style; Stories; Year Built; Number of Garages; Driveway; Roof type and replacement; Interior Information: Number of bedrooms, Full Baths, Half Baths, Fireplaces; Living Areas: Floor and Size of rooms in square feet; Other Structures; Mechanicals.",Assessor_Property_Information_2016,"['zoning', 'property information', 'property value', 'parcels', 'commercial property information']",Filtered View,40.0,0.0019724838502884756
Property,"Updated week days. Parcels; Property Value; Property Information: Zoning; Property Class; Water Frontage; Assessment Area; TIF District; Frontage; Residential Building Information:  Home-Style; Stories; Year Built; Number of Garages; Driveway; Roof type and replacement; Interior Information: Number of bedrooms, Full Baths, Half Baths, Fireplaces; Living Areas: Floor and Size of rooms in square feet; Other Structures; Mechanicals.",MiddletonCrossPlainsSD_residential_2005curr,"['zoning', 'property information', 'property value', 'parcels', 'commercial property information']",Filtered View,26.0,0.0012821145026875092
Property,"Updated week days. Parcels; Property Value; Property Information: Zoning; Property Class; Water Frontage; Assessment Area; TIF District; Frontage; Residential Building Information:  Home-Style; Stories; Year Built; Number of Garages; Driveway; Roof type and replacement; Interior Information: Number of bedrooms, Full Baths, Half Baths, Fireplaces; Living Areas: Floor and Size of rooms in square feet; Other Structures; Mechanicals.",MiddletonCrossPlainsSD_apts_2005curr,"['zoning', 'property information', 'property value', 'parcels', 'commercial property information']",Filtered View,19.0,0.0009369298288870259
Police,Incidents listed are selected by the Officer In Charge of each shift that may have significant public interest. Incidents listed are not inclusive of all incidents.,mpd data,"['incidents', 'police']",Filtered View,18.0,0.0008876177326298141
Police,Incidents listed are selected by the Officer In Charge of each shift that may have significant public interest. Incidents listed are not inclusive of all incidents.,Theft-Robbery-Drug-Sex-2015-2017,"['incidents', 'police']",Filtered View,16.0,0.0007889935401153903
Property,"Updated week days. Parcels; Property Value; Property Information: Zoning; Property Class; Water Frontage; Assessment Area; TIF District; Frontage; Residential Building Information:  Home-Style; Stories; Year Built; Number of Garages; Driveway; Roof type and replacement; Interior Information: Number of bedrooms, Full Baths, Half Baths, Fireplaces; Living Areas: Floor and Size of rooms in square feet; Other Structures; Mechanicals.",VeronaSD_multifam_allyears,"['zoning', 'property information', 'property value', 'parcels', 'commercial property information']",Filtered View,14.0,0.0006903693476009665
Police,Incidents listed are selected by the Officer In Charge of each shift that may have significant public interest. Incidents listed are not inclusive of all incidents.,Drug-2015-2017,"['incidents', 'police']",Filtered View,12.0,0.0005917451550865427
Elections,Citywide statistics compiled for elections dating back to September 1984.,Election Statistics,[],Dataset,11.0,0.0005424330588293309
Property,"Updated week days. Parcels; Property Value; Property Information: Zoning; Property Class; Water Frontage; Assessment Area; TIF District; Frontage; Residential Building Information:  Home-Style; Stories; Year Built; Number of Garages; Driveway; Roof type and replacement; Interior Information: Number of bedrooms, Full Baths, Half Baths, Fireplaces; Living Areas: Floor and Size of rooms in square feet; Other Structures; Mechanicals.",VeronaSD_residential_2005curr,"['zoning', 'property information', 'property value', 'parcels', 'commercial property information']",Filtered View,11.0,0.0005424330588293309
Police,Incidents listed are selected by the Officer In Charge of each shift that may have significant public interest. Incidents listed are not inclusive of all incidents.,sex-2015-2017,"['incidents', 'police']",Filtered View,10.0,0.0004931209625721189
Police,Incidents listed are selected by the Officer In Charge of each shift that may have significant public interest. Incidents listed are not inclusive of all incidents.,Teft-2015-2017,"['incidents', 'police']",Filtered View,9.0,0.00044380886631490704
Polling Places,Ward; Aldermanic District; Polling Place; Polling Place Address; Handicap Accessible; Comments about location of polling place in building.,west side,[],Map,9.0,0.00044380886631490704
Police,Incidents listed are selected by the Officer In Charge of each shift that may have significant public interest. Incidents listed are not inclusive of all incidents.,Robbery-2015-2-17,"['incidents', 'police']",Filtered View,8.0,0.00039449677005769517
Elections,Turnout by ward for the November 2016 Presidential Election,November 2016 Turnout,[],Dataset,6.0,0.0002958725775432714
Parks & Recreation,This dataset shows the counts of bikes on the Capital City Trail at 15 minute time stamps.,2016 Bike Counter Data - Capital City Trail,"['trails', 'bicycle', 'bike']",Dataset,5.0,0.00024656048128605945
Parks & Recreation,This dataset shows the counts of bikes on the Monroe St. Trail at 15 minute time stamps.,2016 Bike Counter Data - Monroe,"['trails', 'bicycle', 'bike']",Dataset,4.0,0.00019724838502884758
Elections,Voter turnout by ward for the August 2014 partisan primary.,August 2014 Turnout,[],Dataset,2.0,9.862419251442379e-05
Elections,Voter turnout by ward for the April 2014 Spring Election,April 2014 Turnout,[],Dataset,2.0,9.862419251442379e-05
Elections,Turnout by ward for the August 2016 Partisan Primary,August 2016 Turnout,[],Dataset,2.0,9.862419251442379e-05
