category,descrip,name,topics,type,views,views_norm
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
Update Frequency:  Daily",Bethesda,"['closures', 'violations', 'inspection', 'food']",Filtered View,913.0,0.002573803026544282
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",Food Inspections by Inspection Results,"['restaurant', 'closures', 'violations', 'inspection', 'food']",Filtered View,901.0,0.0025399742901603484
Government,All cable complaints filed with the Montgomery County Cable Office since January 2010.  This data will be updated on a quarterly basis.,Cable Complaints and Demolition Sites 2nd Zoom,"['complaints', 'cable']",Map,899.0,0.002534336167429693
Property,"Data for all Commercial Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",VIEW MAP,[],Map,892.0,0.002514602737872398
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",joseeee,"['restaurant', 'closures', 'violations', 'inspection', 'food']",Filtered View,886.0,0.0024976883696804313
Government,"This dataset includes a list of classes approved and paid through the County tuition assistance program, including the title and description of the course, the school the course will be taken at, the degree this class curriculum is a part of, the Department and title of the requestor, the dollar amount reimbursed to the employee.",Total dollars spent on classes,"['employee', 'reimbuse', 'class curriculum', 'school', 'course']",Filtered View,884.0,0.0024920502469497757
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",Facility Closures in Last 24 Months,"['closures', 'violations', 'inspection', 'food']",Filtered View,868.0,0.0024469452651045306
Government,"The MPIA dataset will contain a list of MPIA requests that contain information about the MPIA request as well as a web link to the MPIA response packet created by the owning departments.  Each request will contain the following information:
Requestor First Name
Requestor Last Name
Requestor Organization
Description
Intake (ie email)
Lead Department
Data Owning Departments
Date Response Posted
Who Published the Response
Link to the Response Document(s) on a public Web Site
Update Frequency:  Daily",OPI-web,"['responses', 'request', 'mpia', 'maryland public information act']",Filtered View,865.0,0.0024384880810085475
Finance/Tax/Property,"The purpose of this Spending Disclosure FY15 dataset is to allow the public to search and view summary information on payments made to recipients (referred to as suppliers) that received $25,000 or more in a fiscal year. Note that salary and benefit payments to employees, pension payments to retirees, and any information that is confidential under State or Federal law is excluded from disclosure.",FY15 Spending Disclosure,"['000 or more', '$25', 'spending', '2015', 'fiscal year 14']",Dataset,864.0,0.0024356690196432195
Public Safety,This dataset contains allegations brought to the attention of the Internal Affairs Division either through external complaints or internal complaint or recognition.  Any information that can be used to uniquely identify the complainant or the involved employee will not be published. Update Frequency : Weekly.,Internal Affairs Allegations,"['finding', 'allegations', 'internal affair']",Dataset,863.0,0.002432849958277892
Community/Recreation,"Address and Locations for Post Offices in Montgomery County, MD.",Post Offices,"['usps', 'post office', 'mail']",Dataset,844.0,0.0023792877923366636
Public Safety,"This dataset contains traffic violation information from all electronic traffic violations issued in the County.  Any information that can be used to uniquely identify the vehicle, the vehicle owner or the officer issuing the violation will not be published.
Update Frequency:  Daily",Driver Using Mobile Device Traffic Violations,"['electronic issued.', 'violations', 'stop', 'traffic']",Filtered View,818.0,0.0023059921968381406
Government,"This dataset includes the Fiscal Year* 2016 County Executive Recommended operating budget for Montgomery County. The dataset does not include revenues and detailed agency budget information (only includes agency budget information by fund); each agency, such as Montgomery County Public Schools, maintain their individual budget information.  *The 12-month period to which the annual operating and capital budgets and their respective appropriations apply. The Montgomery County fiscal year starts on July 1st and ends on June 30th. 
Update Frequency: Annually",Fiscal Year 2016 County Executive Recommended Operating Budget,"['county executive', 'recommended', 'fiscal year', 'operating budget']",Dataset,817.0,0.002303173135472813
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
Update Frequency:  Daily",Bethesda,"['closures', 'violations', 'inspection', 'food']",Filtered View,811.0,0.0022862587672808463
Government,"Information on Cable Inspections performed by the Montgomery County Cable Office since September 1, 2010.  This dataset will be updated on a quarterly basis.",Rockville Cable Inspections,"['inspections', 'cable']",Filtered View,810.0,0.0022834397059155183
Property,"Data for all Commercial Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",heat map commercial permits,[],Map,780.0,0.0021988678649556845
Government,"This dataset includes a list of classes approved and paid through the County tuition assistance program, including the title and description of the course, the school the course will be taken at, the degree this class curriculum is a part of, the Department and title of the requestor, the dollar amount reimbursed to the employee.",Total Dollar Spent per Class,"['employee', 'reimbuse', 'class curriculum', 'school', 'course']",Filtered View,777.0,0.002190410680859701
Public Safety,https://gis3.montgomerycountymd.gov/arcgis/rest/services/general/hydrants/MapServer/0,Hydrants [arcgis_rest_services_general_hydrants_MapServer_0],"['fire hydrant', 'public safety', 'geographic', 'map', 'technology']",Map,768.0,0.0021650391285717506
Government,"The Council enacts local public laws for the ?peace, good government, health, and welfare of the county?. The bills dataset contains all legislation considered by the County Council to amend specific sections of the Montgomery County Code. Update Frequency : Daily",Montgomery County Council Legislation - Bills,[],Data Lens,763.0,0.002150943821745112
Environment,Sanitary sewer overflows reported to the Department of Environmental Protection by the Washington Suburban Sanitary Commission or individuals in the County. Update Frequency - Daily,DEP Reported Sanitary Sewer Overflows,"['sewer', 'sanitary sewer overflow', 'illegal dumping', 'washington suburban sanitary commission', 'sewage']",Dataset,761.0,0.0021453056990144563
Government,"This dataset includes the Fiscal Year* 2016 County Executive Recommended operating budget for Montgomery County. The dataset does not include revenues and detailed agency budget information (only includes agency budget information by fund); each agency, such as Montgomery County Public Schools, maintain their individual budget information.  *The 12-month period to which the annual operating and capital budgets and their respective appropriations apply. The Montgomery County fiscal year starts on July 1st and ends on June 30th. 
Update Frequency: Annually",Fiscal Year 2016 CE Recommended Operating Budget - PUBLIC SAFETY,[],Data Lens,758.0,0.0021368485149184727
Community/Recreation,"Publish DPS Agency Service Requests Data on Open Data web site
Update Frequency:  Daily",Agency Service Requests,"['submitted to dps', 'enforcement', 'investigation', 'complains']",Dataset,758.0,0.0021368485149184727
Property,"Data for all Commercial Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",Heat Map of Commercial Permits MC,[],Map,736.0,0.0020748291648812612
,This data set is used for Demolition Permits,DemolitionPermits-API,[],Filtered View,731.0,0.002060733858054622
Government,"This dataset includes pertinent information relating to a capital project?s status administered by the Department of Transportation and the Department of General Services. The current phases for the projects will be updated quarterly and the list of projects will be updated annually when the County Council approves capital projects in May.  Supplemental or projects added during the year will be added as they are approved by the County Council.
Update Frequency:  Quarterly",Capital Improvement Program (CIP) Project Status,"['capital improvement program', 'budget', 'project status', 'cip']",Dataset,727.0,0.002049457612593311
Transportation,Montgomery County Public Parking Rates,Parking Rates,"['spaces', 'lots', 'garages', 'rates', 'parking']",Dataset,721.0,0.002032543244401344
Health and Human Services,"Age-adjustment mortality rates are rates of deaths that are computed using a statistical method to create a metric based on the true death rate so that it can be compared over time for a single population (i.e. comparing 2006-2008 to 2010-2012), as well as enable comparisons across different populations with possibly different age distributions in their populations (i.e. comparing Hispanic residents to Asian residents).  
Age adjustment methods applied to Montgomery County rates are consistent with US Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS) as well as Maryland Department of Health and Mental Hygiene?s Vital Statistics Administration (DHMH VSA).
PHS Planning and Epidemiology receives an annual data file of Montgomery County resident deaths registered with Maryland Department of Health and Mental Hygiene?s Vital Statistics Administration (DHMH VSA).  
Using SAS analytic software, MCDHHS standardizes, aggregates, and calculates age-adjusted rates for each of the leading causes of death category consistent with state and national methods and by subgroups based on age, gender, race, and ethnicity combinations. Data are released in compliance with Data Use Agreements between DHMH VSA and MCDHHS. This dataset will be updated Annually.",Leading causes of death Total Population 2010-2012 MontgomeryCounty,"['rates', 'mortality', 'adjusted', 'age', 'measures']",Chart,713.0,0.002009990753478722
,,MechanicalPermits-API,[],Filtered View,695.0,0.001959247648902821
Public Safety,"**See the Attachment section in the About menu for a quick start guide***Updated daily postings on Montgomery County?s open data website, dataMontgomery, provide the public with direct access to crime statistic databases - including raw data, mapping and search functions ? of reported County crime. The data presented is derived from reported crimes classified according to Maryland criminal code and documented by approved police incident reports. The data is compiled by ?EJustice?, a respected law enforcement records-management system used by the Montgomery County Police Department and many other law enforcement agencies. To protect victims? privacy, no names or other personal information are released. Residential addresses are rounded to the nearest hundred block. All data is refreshed on a quarterly basis to reflect any changes in status due to on-going police investigation.  Update Frequency : Daily.",SilkverSpringCrimewithIconMap,"['arson', 'district', 'assault', 'theft', 'robberies']",Map,684.0,0.0019282379738842154
Human Resources,"Annual salary information including gross pay and overtime pay for all active, permanent employees of Montgomery County, MD paid in calendar year 2014. This information will be published annually, by the end of January each year.",PIO,"['salary and gender.', 'gross pay', 'overtime', 'employee salaries', 'annual']",Filtered View,675.0,0.0019028664215962653
Public Safety,"This dataset contains traffic violation information from all electronic traffic violations issued in the County.  Any information that can be used to uniquely identify the vehicle, the vehicle owner or the officer issuing the violation will not be published.
Update Frequency:  Daily",Traffic Violations Related to Pedestrian Safety - Ped Citations ONLY,"['electronic issued.', 'violations', 'stop', 'traffic']",Filtered View,673.0,0.0018972282988656097
Public Safety,"This dataset contains traffic violation information from all electronic traffic violations issued in the County.  Any information that can be used to uniquely identify the vehicle, the vehicle owner or the officer issuing the violation will not be published.
Update Frequency:  Daily",Traffic Violations Related to Pedestrian Safety - Driver Citations ONLY,"['electronic issued.', 'violations', 'stop', 'traffic']",Filtered View,666.0,0.0018774948693083152
Public Safety,Publish County Crime Data Information on Open Data web site,Crime Data - Heat Map of Auto Thefts,[],Map,666.0,0.0018774948693083152
Licenses/Permits,Plan reviews completed by Permitting Services.,Counter by date,"['permits', 'reivew', 'plan']",Filtered View,665.0,0.0018746758079429874
Government,All cable complaints filed with the Montgomery County Cable Office since January 2010.  This data will be updated on a quarterly basis.,Cable Complaints after 6/1/2013,"['complaints', 'cable']",Filtered View,648.0,0.0018267517647324147
Government,All cable complaints filed with the Montgomery County Cable Office since January 2010.  This data will be updated on a quarterly basis.,Cable Companies - BethesdaMag,"['complaints', 'cable']",Filtered View,640.0,0.0018041992738097924
Public Safety,"Map of updated daily postings on Montgomery County?s open data website, dataMontgomery, provide the public with direct access to crime statistic databases - including raw data, mapping and search functions ? of reported County crime.. The data presented is derived from reported crimes classified according to Maryland criminal code and documented by approved police incident reports. The data is compiled by ?EJustice?, a respected law enforcement records-management system used by the Montgomery County Police Department and many other law enforcement agencies. To protect victims? privacy, no names or other personal information are released. Residential addresses are rounded to the nearest hundred block. All data is refreshed on a quarterly basis to reflect any changes in status due to on-going police investigation.  Update Frequency : Daily.",2016 Crime Incidents,"['arson', 'district', 'assault', 'theft', 'robberies']",Map,634.0,0.0017872849056178254
Education,"This dataset includes a list of classes approved and paid through the County tuition assistance program, including the title and description of the course, the school the course will be taken at, the degree this class curriculum is a part of, the Department and title of the requester, the dollar amount reimbursed to the employee.  Update Frequency:  Twice a Year",Tuition Assistance-API,"['employee', 'reimburse', 'class curriculum', 'school', 'course']",Filtered View,627.0,0.0017675514760605309
Public Safety,"Updated daily postings on Montgomery County?s open data website, dataMontgomery, provide the public with direct access to crime statistic databases - including raw data, mapping and search functions ? of reported assaults on officers.  The data presented is derived from reported crimes classified according to Maryland criminal code and documented by approved police incident reports. The data is compiled by ?EJustice?, a respected law enforcement records-management system used by the Montgomery County Police Department and many other law enforcement agencies. To protect victims? privacy, no names or other personal information are released. Residential addresses are rounded to the nearest hundred block. All data is refreshed on a quarterly basis to reflect any changes in status due to on-going police investigation.  Update Frequency : Daily.",Assaults on Officers,[],Filtered View,624.0,0.0017590942919645475
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.",Open MC311 Service Request Summary Chart,"['services', 'mc311']",Chart,620.0,0.0017478180465032363
Consumer/Housing,"Housing Code Enforcement data from 2013 to the present , including violations identified. ?Updated Weekly.",Housing Code Enforcement,[],Data Lens,619.0,0.0017449989851379085
Community/Recreation,A graphical representation of all Montgomery County Liquor Stores,Liquor Stores,"['fines', 'violations', 'license', 'alcohol', 'liquor']",Map,619.0,0.0017449989851379085
Transportation,"This dataset includes parking space inventory information for Montgomery County Public Parking Facilities.
Update Frequency:  Monthly",Parking Garage and Lot Inventory,"['garage', 'lot', 'parking']",Dataset,617.0,0.001739360862407253
Licenses/Permits,,Residential Permits,[],Data Lens,609.0,0.0017168083714846304
Consumer/Housing,"The Office of Consumer Protection (OCP) licenses builders or anyone acting in the capacity of a building contractor who constructs new homes in Montgomery County. This data consists of all active new home builder license holders. OCP does not license home improvement (ex. repair, remodeling, partial replacement, addition, or modernization, of existing structure) contractors; these contractors are licensed by Maryland Home Improvement Commission.  The license information is deemed to be reliable, but we cannot guarantee the accuracy and completeness of the information. Any information that is shown to be inaccurate will be corrected if brought to the attention of OCP.  Data Update Frequency : Daily",New Home Builders,"['license', 'construction', 'building', 'housing', 'business']",Dataset,609.0,0.0017168083714846304
Licenses/Permits,"Data for all Residential Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",Single Family Dwellings 2004-Present,"['residential', 'permits', 'licenses']",Filtered View,608.0,0.0017139893101193026
,,FY13Budget-API,[],Filtered View,606.0,0.001708351187388647
Government,"This dataset includes the Internal Service Fund data included in the annual operating budget. Internal Service Funds (ISF) are proprietary funds used to record activity (primarily goods and services) provided by one department to other departments of the County government on a cost-reimbursable basis. The County uses this type of fund to account for Motor Pool, Central Duplicating, Liability and Property Coverage Self-Insurance, and Employee Health Benefits Self-Insurance. Update Frequency: Annual",FY14 Budget-Internal Service Funds,"['funds', 'service', 'internal', 'financial budget']",Dataset,601.0,0.001694255880562008
Community,This dataset contains leaf collection dates for area and subarea where leaf collection service is provided by Montgomery County Department of Transportation. Update Frequency - Daily (September through December).  Monthly update (January through August) on the first day of each month.,Leafing sorted by Area then Collection Sequence,"['department of transportation', 'schedule', 'log', 'leaf collection']",Filtered View,578.0,0.0016294174691594686
Government,"?This dataset provides information regarding the total approved actual expenses incurred by Montgomery County government employees traveling non-locally (over 75 miles from the County?s Executive Office Building at 101 Monroe St. Rockville, MD) for official business, beginning on or after August 12, 2015. The dataset includes the name of traveling employee; the employee?s home department; travel start and end dates; destination; purpose of travel; and actual total expenses funded by the County.  Update Frequency: Monthly",Employee Travel Data (Non-Local),"['etravel', 'approved cost', 'non local', 'employee travel', 'county']",Dataset,578.0,0.0016294174691594686
Public Safety,This dataset contains the monthly summary data indicating incident occurred in each fire station response area.  The summary data is the incident count broken down by call type group for each fire station response area. Update Frequency - Twice a month on the 1st and 15th date each month.,MCFRS - CY2015 Calls for Service by Station,"['station', 'incidents', 'emergency', 'fire']",Chart,575.0,0.0016209602850634853
Public Safety,Update Frequency : Daily.,Homicide & Rape Heat Map,"['crime', 'rape', 'homicide']",Map,574.0,0.0016181412236981575
Licenses/Permits,"Commercial alteration permits issued through DPS' Fast Track process.
Update Frequency : Daily.",Commercial Fast Track Permits,"['permits issued', 'alteration', 'commercial', 'process', 'fast_track']",Dataset,567.0,0.001598407794140863
Education,"Montgomery College Student Enrollment Data
Update Frequency:  Annually",Montgomery College Enrollment Data,['community college education higher learning'],Dataset,563.0,0.0015871315486795518
Public Safety,"This dataset contains traffic violation information from all electronic traffic violations issued in the County.  Any information that can be used to uniquely identify the vehicle, the vehicle owner or the officer issuing the violation will not be published.",Traffic Violations-API,"['electronic issued.', 'violations', 'stop', 'traffic']",Filtered View,556.0,0.001567398119122257
Transportation,https://gis3.montgomerycountymd.gov/arcgis/rest/services/GDX/street_centerline/MapServer/0,street_centerline [arcgis_rest_services_GDX_street_centerline_MapServer_0],"['centerlines', 'street', 'geographic', 'map', 'technology']",Map,556.0,0.001567398119122257
Finance/Tax/Property,"This data represents all of the County?s residential real estate properties and all of the associated tax charges and credits with that property processed at the annual billing in July of each year, excluding any subsequent billing additions and/or revisions throughout the year.  This dataset excludes the names of the property owners.  The addresses in this database represent the address of the property.  For more information about the individual taxes and credits, please go to http://www.montgomerycountymd.gov/finance/taxes/faqs.html#credit. 
Update Frequency:  Updated Annually in July",2016 County Map of Property Taxes by Parcel,"['house', 'credits', 'bill', 'treasury', 'resident']",Map,555.0,0.0015645790577569292
Public Safety,"This dataset contains traffic violation information from all electronic traffic violations issued in the County.  Any information that can be used to uniquely identify the vehicle, the vehicle owner or the officer issuing the violation will not be published.
Update Frequency:  Daily",Traffic Violations Related to Pedestrian Safety,"['electronic issued.', 'violations', 'stop', 'traffic']",Filtered View,552.0,0.0015561218736609458
Licenses/Permits,"A stormwater management concept is a statement or drawing, or both, describing the manner in which stormwater runoff from a proposed development will be controlled to minimize damage to neighboring properties and receiving streams and to also prevent the discharge of pollutants into surface waters. Update Frequency : Daily.",Stormwater Management Concept Information-API,"['stormwater', 'permit']",Filtered View,550.0,0.0015504837509302902
,,PublicRightofWayPermits-API,[],Filtered View,547.0,0.0015420265668343069
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.",Open Bulk Trash Pickups,"['services', 'mc311']",Filtered View,547.0,0.0015420265668343069
Law/Judicial,"The Office of the County Attorney (OCA)  processes Code Violation Citations issued by County agencies.   The citations can be viewed by issued department,  issued date  and  location.",OCA Code Enforcement,"['litigation', 'cases', 'judicial', 'code enforcement', 'law']",Dataset,547.0,0.0015420265668343069
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.
The PIO?s business requirement includes adding the following data elements to the new and enhanced open data site being proposed by DTS.  This data is derived from requests for service which originate in the CSC, from the County?s web portal, and via ?walk-ins? from county departments including but not limited to DHCA.
?	SLA ? to indicate the number of days in county business days the department has to fulfill the request.  County business days must exclude weekends, county holidays and days when the county is closed due to inclement weather (snow days, etc) per CountyStat?s business requirement.  This field has been published in the existing MC311 Service Requests dataset with the field name ?Attached Solution SLA Days?.
?	+/- SLA ?to indicate the number of days a service request is over or under SLA as is currently measured by CountyStat. The following 4 fields will be added to fulfill this line item
?	# of days open ? Number of County Business days the Service Request has been opened.
?	Within SLA Window? - To indicate the number of days a service request is over or under SLA as is currently measured by CountyStat.
?	SLA Yes ? Number of days to fulfill the service request  is under the SLA window.
?	SLA No -? Number of days to fulfill the service request  is over the SLA window.",Pothole Repair,"['services', 'mc311']",Filtered View,547.0,0.0015420265668343069
Government,All cable complaints filed with the Montgomery County Cable Office since January 2010.  This data will be updated on a quarterly basis.,Cable Complaints After 6/1/2013 - MoCo,"['complaints', 'cable']",Map,545.0,0.0015363884441036513
Public Safety,Publish County Crime Data Information on Open Data web site,Crime Data - Heat Map of DUIs,[],Map,544.0,0.0015335693827383235
Public Safety,This dataset contains the monthly summary data indicating incident occurred in each fire station response area.  The summary data is the incident count broken down by call type group for each fire station response area. Update Frequency - Twice a month on the 1st and 15th date each month.,Fire Incidents By Station,"['station', 'incidents', 'emergency', 'fire']",Filtered View,540.0,0.0015222931372770123
Government,"This dataset includes pertinent information relating to a capital project?s status administered by the Department of Transportation and the Department of General Services. The current phases for the projects will be updated quarterly and the list of projects will be updated annually when the County Council approves capital projects in May.  Supplemental or projects added during the year will be added as they are approved by the County Council.

Update Frequency:  Quarterly",Capital Improvement Program (CIP) Project Status,[],Data Lens,540.0,0.0015222931372770123
Government,"This dataset includes the Fiscal Year* 2015 Council-approved operating budget for Montgomery County. The dataset does not include revenues and detailed agency budget information (only includes agency budget information by fund); each agency, such as Montgomery County Public Schools, maintain their individual budget information. The data can be sorted, filtered, and exported by the following elements: Function (grouping, such as ?Public Safety?), Department, Program, Cost Center (activity within a program), Fund Type , Fund Subtype, Fund Name, Subfund Name, Personnel & Operating Expenses, Object Name, and Account Name. *The 12-month period to which the annual operating and capital budgets and their respective appropriations apply. The Montgomery County fiscal year starts on July 1st and ends on June 30th. Update Frequency: Annually",Fiscal Year 2015 Budget,[],Data Lens,536.0,0.001511016891815701
Health and Human Services,"Address and Locations for Hospitals in Montgomery County, MD and the immediate vicinity.",Hospitals,"['health', 'hospital']",Dataset,536.0,0.001511016891815701
Licenses/Permits,"Data for all Residential Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",Open Residential Permits Map,"['residential', 'permits', 'licenses']",Map,531.0,0.001496921584989062
Transportation,Montgomery County Public Parking Rates,Montgomery County Parking Garage Rates,"['spaces', 'lots', 'garages', 'rates', 'parking']",Filtered View,528.0,0.0014884644008930786
,"The MPIA dataset will contain a list of MPIA requests that contain information about the MPIA request as well as a web link to the MPIA response packet created by the owning departments.  Each request will contain the following information:
Requestor First Name
Requestor Last Name
Requestor Organization
Description
Intake (ie email)
Lead Department
Data Owning Departments
Date Response Posted
Who Published the Response
Link to the Response Document(s) on a public Web Site
Update Frequency:  Daily",MPIA-all,"['responses', 'request', 'mpia', 'maryland public information act']",Filtered View,517.0,0.001457454725874473
,"This dataset includes the Fiscal Year* 2013 Council-approved operating budget for Montgomery County.  The dataset does not include revenues and agency budget information; each agency, such as Montgomery County Public Schools, maintain their individual budget information.   The data can be sorted, filtered, and exported by the following elements:  Function (grouping, such as ?Public Safety?), Department, Program, Cost Center (activity within a program), Fund Type , Fund Subtype, Fund Name, Subfund Name, Personnel & Operating Expenses, Object Name, and Account Name.
*The 12-month period to which the annual operating and capital budgets and their respective appropriations apply.  The Montgomery County fiscal year starts on July 1st and ends on June 30th.",Budget by Department,"['fiscal year', 'county budget', 'operating budget', 'budget']",Chart,507.0,0.0014292641122211948
Community/Recreation,"All usage of Community Public Facilities for the calendar year 2015.
To reserve a public facility follow this link: http://www.montgomerycountymd.gov/cupf/  and select ""Reserve Facility"" from the  menu on the left side.
This data is updated annually",Use of Public Facilities - Calendar Year 2015,"['athletic field', 'gym', 'recreation', 'schools', 'rent']",Dataset,507.0,0.0014292641122211948
Licenses/Permits,"Data for all Commercial Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",Commercial Permits Map,"['permitting', 'commercial', 'permits']",Map,501.0,0.001412349744029228
Transportation,"Separated and marked bike lanes, bike-friendly shoulders, signed and sharrowed on-road routes, paved and natural surface trails in Montgomery County. A '1' in LEVEL field indicates major trails. For a more robust view of this data, see http://bikemap.montgomerycountymd.gov",Bikeways,"['transportation', 'dot', 'bike route', 'sharrow', 'bike lane']",Map,498.0,0.0014038925599332446
