category,descrip,name,topics,type,views,views_norm
Urban Planning,"Subdivisions; visualization only, no data provide by source",Wake County Subdivisions,"['neighborhood', 'subdivisions', 'planning']",Map,539.0,0.04960427020062581
Urban Planning,"Each row (record) represents a building address registered by the owner as a property rented out for residential housing puproses for that Billing Year. Registration updates are pursued annually, and so this data represents the state of the registry at the end each calendar year. The registry is maintained through the Rental Registration program required by City Ordinance of any property owners renting their properties. Read more about the ordinance, or to register your property.",Residential Rental Registry (2009-2015),[],Data Lens,536.0,0.04932817964292288
Budget and Management Services,Fiscal Year 2013 Adopted Budget and Fiscal Year 2014 Proposed Budget.,Budget Expenditures by Fund,[],Chart,536.0,0.04932817964292288
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Parks & Rec - Parks FY14 Adopted - Column Chart,[],Chart,535.0,0.049236149457021906
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Stormwater Management FY14 Adopted - Bubble Chart,[],Chart,534.0,0.049144119271120924
Fiscal Year 2013,The published data set shows the FY2012-13 Adopted and FY2013-14 Proposed Operating Budget detail at the division and line-item level. See the attached documentation for a complete description of the data set and the budget reporting process.,Budget Amount Sum by Account Desc. for YR 2013,[],Chart,528.0,0.048591938155715074
Police,"This is the City of Raleigh Police Incident Data from 2005-present.  Each row represents a report made by the police officer, but not all reports may have resulted in arrests or convictions. The locations provided with this dataset DO NOT reflect locations where the incidents occurred. The locations provided represent a randomized location within the general neighborhood area where the incident was reported. To protect the privacy of victims and their families further, the Raleigh Police Department (RPD) has redacted all location information associated with incidents involving sexual assault, child abuse, juvenile incidents, domestic abuse and other related incidents. The column heading ""LCR DESC"" represents the description of Incident Type. 
The column heading ""LCR"" is the local code used by police to categorize the Incident Type Years covered: 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Mental Commitments,"['crime', 'incident', 'master', 'police']",Filtered View,522.0,0.048039757040309224
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Solid Waste Admin FY14 Adopted - Column Chart,[],Chart,520.0,0.047855696668507273
Sustainability,"A map of electric charging stations across North Carolina. These data and software code (""Data"") are provided by the National Renewable Energy Laboratory (""NREL""), which is operated by the Alliance for Sustainable Energy, LLC (""Alliance""), for the U.S. Department of Energy (""DOE""), and may be used for any purpose whatsoever.",Electric Vehicle Charging Stations City Limits Map,"['electric vehicles', 'sustainability', 'electric charging stations']",Map,519.0,0.04776366648260629
Fire,"No relevant data to display provided by source.

Raleigh Fire Response data to March, 2013.",Raleigh Fire Response 2013,"['response', '2013']",Map,517.0,0.04757960611080434
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Parks & Rec Design/Dev FY14 Adopted - Column Chart,[],Chart,517.0,0.04757960611080434
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,Filter Total Budget for DeptID,[],Filtered View,510.0,0.046935394809497516
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,RCC Facility FY14 Adopted - Column Chart,[],Chart,510.0,0.046935394809497516
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Solid Waste Admin FY14 Adopted - Bubble Chart,[],Chart,505.0,0.04647524387999264
Sustainability,https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/50,Drainage Basins - City of Raleigh and Surrounding Areas,[],Map,502.0,0.04619915332228971
Fiscal Year 2013,Fiscal Year 2013 Adopted Budget and Fiscal Year 2014 Proposed Budget.,FY13 Budget Column Chart,[],Chart,501.0,0.046107123136388733
Public Safety,https://maps.raleighnc.gov/arcgis/rest/services/Services/OpenData/MapServer/8,Red Light Camera Locations,"['camera', 'light', 'red']",Map,499.0,0.04592306276458678
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Community Development FY14 Adopted - Column Chart,[],Chart,497.0,0.04573900239278483
Urban Planning,"This is a copy of our official COR Building Permit data - https://data.raleighnc.gov/d/xce4-kemu - but only showing data from 2013 to present. These permits cover construction related permits related to buildings and includes non-construction inspections. Dataset is updated daily. This dataset does not include plumbing, electrical, mechanical, right of way, grading or other types of permits.",Building Permits - Non-Residential - BLDS (2015),"['construction', 'buildings', 'permits', 'building permit']",Filtered View,495.0,0.04555494202098288
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Personnel Adm/Emp Relations FY14 Adopted - Column Chart,[],Chart,493.0,0.04537088164918093
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Emergency Communications FY14 Adopted - Column Chart,[],Chart,490.0,0.04509479109147801
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Solid Waste Admin FY15 Adopted - Column Chart,[],Chart,489.0,0.045002760905577026
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Stormwater Management FY14 Adopted - Column Chart,[],Chart,486.0,0.0447266703478741
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Police Administrative Services FY14 Adopted - Column Chart,[],Chart,486.0,0.0447266703478741
Budget and Management Services,"The 5-year Capital Improvement Plan projects was approved by City Council June 20, 2016, after its proposal by the City Manager's Office May 17, 2016 with minor changes.",Adopted FY17 Capital Projects - Unknown Locations,"['cip', 'fy17', 'budget', 'capital budget', 'capital']",Filtered View,485.0,0.044634640161973126
Fire,"Fire Incident Data from January 1, 2007 through the most currently released data. Data is currently scheduled for release by the 5th of the current month for the previous month.",Year of 2011 - Incident Point Map,[],Chart,484.0,0.04454260997607215
Fire,"Fire Incident Data from January 1, 2007 through the most currently released data. Data is currently scheduled for release by the 5th of the current month for the previous month.
Attached below is a PDF with all of the codes and an explanation of them. The CoR FD excludes incident types of 300 through 399 and type 661 because of the calls being EMS related and our concerns for privacy.",All fire incidents of 2016 (filtering false alarms),[],Map,481.0,0.044266519418369225
Police,"Daily Police Incident , which is updated every day at 11AM","Daily Snapshot: Part 1, 2 Police Incident in Raleigh",['socrata'],Map,478.0,0.0439904288606663
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Street Maintenance FY14 Adopted - Column Chart,[],Chart,475.0,0.043714338302963375
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Parks & Rec - Recreation FY14 Adopted - Bubble Chart,[],Chart,474.0,0.04362230811706239
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Urban Trees FY14 Adopted - Bubble Chart,[],Chart,474.0,0.04362230811706239
Fiscal Year 2015 Proposed to Council,"The FY15 information is only for operating funds (not capital), and just expenditure data. The totals are also inclusive of interfund transfers, meaning if someone tries to sum all the data in a year, it won?t match the published net budget total.",FY14 Adopted and FY15 Proposed Budget by Division - Column Chart,[],Chart,470.0,0.04325418737345849
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Police Administrative Services FY14 Adopted - Column Chart,[],Chart,468.0,0.04307012700165654
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Public Works FY14 Adopted - Column Chart,[],Chart,467.0,0.04297809681575557
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,PU Utility Billing FY14 Adopted - Column Chart,[],Chart,465.0,0.04279403644395362
Fiscal Year 2015 Proposed to Council,"The FY15 information is only for operating funds (not capital), and just expenditure data. The totals are also inclusive of interfund transfers, meaning if someone tries to sum all the data in a year, it won?t match the published net budget total.",FY15 Proposed - Column Chart By Division - Alphabetically,[],Chart,464.0,0.04270200625805264
Police,"The police districts (precincts) are in light blue overlayed with a heat map showing serious Part 1 Incident activities,",Police Precinct Map: Part 1 Incident Heatmap 2012 Overlay,"['part 1 incident', 'police']",Map,464.0,0.04270200625805264
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Planning FY14 Adopted - Column Chart,[],Chart,460.0,0.04233388551444874
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Solid Waste Admin FY14 Adopted - Column Chart,[],Chart,460.0,0.04233388551444874
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Fire-Hazmat Operations FY14 Adopted - Column Chart,[],Chart,459.0,0.04224185532854776
Permits,Filtered view of Non-building Permits.,Electrical Permits Since 2014,"['row', 'mechanical', 'plumbing', 'electrical', 'construction']",Filtered View,459.0,0.04224185532854776
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Police Administrative Services FY14 Adopted - Bubble Chart,[],Chart,458.0,0.042149825142646785
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Walnut Creek Amphitheatre FY14 Adopted - Donut Chart,[],Chart,458.0,0.042149825142646785
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Parks & Rec - Recreation FY14 Adopted - Column Chart,[],Chart,458.0,0.042149825142646785
Urban Planning,https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/29,Timber Drive,[],Map,456.0,0.041965764770844835
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,PU Water Plant FY14 Adopted - Column Chart,[],Chart,456.0,0.041965764770844835
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,IT Customer Relationship Mgt FY14 Adopted - Column Chart,[],Chart,456.0,0.041965764770844835
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Performing Arts Center FY14 Adopted - Bubble Chart,[],Chart,455.0,0.04187373458494386
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Arts Office_P&R FY14 Adopted - Column Chart,[],Chart,455.0,0.04187373458494386
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Police Administrative Services FY14 Adopted - Bubble Chart,[],Chart,450.0,0.041413583655438985
Police,"This is the City of Raleigh Police Incident Data for 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014.
LCR Column Heading = Code of Incident Type
LCR DESC Column Heading = Description of Incident Type",Police Incident Count by Year,[],Filtered View,450.0,0.041413583655438985
Fiscal Year 2015 Proposed to Council,"The FY15 information is only for operating funds (not capital), and just expenditure data. The totals are also inclusive of interfund transfers, meaning if someone tries to sum all the data in a year, it won?t match the published net budget total.",FY14 Adopted and FY15 Proposed Budget by Division - Tree Map,[],Chart,448.0,0.041229523283637035
Public Safety,"Fire Incident Data from January 1, 2007 through the most currently released data. Data is currently scheduled for release by the 5th of the current month for the previous month.
Attached below is a PDF with all of the codes and an explanation of them. The CoR FD excludes incident types of 300 through 399 and type 661 because of the calls being EMS related and our concerns for privacy.",Fire Incident Data - Summary by Month,['fire'],Filtered View,448.0,0.041229523283637035
Fiscal Year 2016,The City of Raleigh's fiscal years 2012 - 2016 adopted budgets. The final adopted fiscal year 2016 budget was accepted in the June 16th city council meeting.,FY12-FY16 - City of Raleigh Budget Totals (Chart),"['final', 'fy16', '2016', 'budget', 'adopted']",Chart,447.0,0.04113749309773606
Fiscal Year 2015 Proposed to Council,"The FY15 information is only for operating funds (not capital), and just expenditure data. The totals are also inclusive of interfund transfers, meaning if someone tries to sum all the data in a year, it won?t match the published net budget total.",FY15 Proposed - Column Chart By Division,[],Chart,447.0,0.04113749309773606
Fiscal Year 2015 Proposed to Council,"The FY15 information is only for operating funds (not capital), and just expenditure data. The totals are also inclusive of interfund transfers, meaning if someone tries to sum all the data in a year, it won?t match the published net budget total.",FY14 Proposed Budget -- Fund Description Tree Map,[],Chart,446.0,0.041045462911835084
Government,"Last updated in 2014
https://maps.raleighnc.gov/arcgis/rest/services/Services/OpenData/MapServer/12",City Council Districts [arcgis_rest_services_Services_OpenData_MapServer_12],"['district', 'council']",Map,445.0,0.04095343272593411
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Human Service Agencies FY14 Adopted - Donut Chart,[],Chart,445.0,0.04095343272593411
Infrastructure,"Listing of Stormwater Accounts by Address. 
A Stormwater account exists to facilitate public payments into a fund to prevent stormwater damage that naturally arises from water runoff that accumulates as a result of our built environment of pavement and other hard surfaces (known as ""impervious surfaces""). This damage comes in the form of flooding of our roads and private property and water quality damage to our river/stream ecosystem.  Each property owner pays a small fee according to the amount of impervious surface on their property or property for which it shares some obligation. 
This dataset includes the combination of primary property accounts that pay directly for their impervious surface, as well as accounts that pay a portion (named ""Apportionment Accounts"") of another property's impervious surface. Some Addresses may have multiple related accounts if its fee results in the combination of obligations from shared properties (e.g. a condo owner that shares responsibility for a shared parking lot and a recreational property).",Impervious Surface Area (Public View),"['impervious surface', 'stormwater']",Filtered View,444.0,0.040861402540033134
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,FY13 and FY14 Budget by DeptID Bar Chart,[],Chart,443.0,0.04076937235413215
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,PU Meters FY14 Adopted - Column Chart,[],Chart,443.0,0.04076937235413215
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,Budget Amount for Employee Benefits,[],Chart,443.0,0.04076937235413215
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Budget & Management Services FY14 Adopted - Column Chart,[],Chart,442.0,0.04067734216823118
Sustainability,https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/48,Critical Watersheds - City of Raleigh and Surrounding Areas,[],Map,440.0,0.04049328179642923
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,IT Enterprise Infrastructure M FY14 Adopted - Column Chart,[],Chart,439.0,0.04040125161052825
Fiscal Year 2014 Proposed to Council,Walnut Creek Amphitheatre FY13 Adopted And FY14 Proposed Budgets,Walnut Creek Amphitheatre,"['fy14 proposed', 'walnut creek']",Dataset,437.0,0.0402171912387263
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Urban Trees FY14 Adopted - Column Chart,[],Chart,437.0,0.0402171912387263
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,City Council FY14 Adopted - Column Chart,[],Chart,436.0,0.04012516105282533
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,FY13 and FY14 - Employee Training and Development,[],Chart,436.0,0.04012516105282533
Infrastructure,"Listing of Stormwater Accounts by Address. Updated weekly.
Consumer Stormwater Billing Address Lookup Application can be found here: https://data.raleighnc.gov/d/mp9e-k92i
A Stormwater account exists to facilitate public payments into a fund to prevent stormwater damage that naturally arises from water runoff that accumulates as a result of our built environment. This damage comes in the form of flooding of our roads and private property and water quality damage to our river/stream ecosystem.  The amount of pavement and other hard surfaces, also known as ""impervious surfaces,"" on each property contributes to potential stormwater damage risks. Therefore, each property owner pays a small fee according to the amount of impervious surface on their property or property for which it shares some obligation. 
This dataset includes the combination of primary property accounts that pay directly for their impervious surface, as well as accounts that pay a portion (named ""Apportionment Accounts"") of another property's impervious surface. Some Addresses may have multiple related accounts if its fee results in the combination of obligations from shared properties (e.g. a condo owner that shares responsibility for a shared parking lot and a recreational property).",Stormwater Impervious Surface Area on Properties,"['properties', 'inquiry', 'citizen', 'billing', 'fee']",Dataset,433.0,0.0398490704951224
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Payroll FY14 Adopted - Column Chart,[],Chart,428.0,0.03938891956561752
Police,"This is the City of Raleigh Police Incident Data for 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014",Police Incidents: Murder by Month,[],Filtered View,428.0,0.03938891956561752
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Street Maintenance FY15 Adopted - Column Chart,[],Chart,428.0,0.03938891956561752
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,City Manager FY14 Adopted - Column Chart,[],Chart,427.0,0.039296889379716544
Public Safety,For more on the Traffic Management Program navigate to:  http://www.raleighnc.gov/projects/content/PWksTrafficEng/Articles/NeighborhoodTrafficMan.html,Raleigh Speed Humps,"['speed humps', 'speed bumps']",Map,427.0,0.039296889379716544
Fire,"Fire Incident Data from January 1, 2007 through the most currently released data. Data is currently scheduled for release by the 5th of the current month for the previous month.",Year of 2007 - Incident Count Column Chart,[],Chart,427.0,0.039296889379716544
Police,Downtown Police District with Part 1 Incident 2012 Heat map overlay.,Raleigh Police Precincts: Downtown,"['police districts', 'downtown', 'part 1 incident']",Map,426.0,0.03920485919381557
Fire,"Fire Incident Data from January 1, 2007 through the most currently released data. Data is currently scheduled for release by the 5th of the current month for the previous month.",Year of 2013 - Incident Count Column Chart,[],Chart,425.0,0.039112829007914594
Public Safety,"Fire Incident Data for the 2016 calendar year. Data is currently scheduled for release by the 5th of the current month for the previous month.
Attached below is a PDF with all of the codes and an explanation of them. The CoR FD excludes incident types of 300 through 399 and type 661 because of the calls being EMS related and our concerns for privacy.",Year of 2016 - Fire Incident Point Map,"['16', '2016', 'incident', 'fire']",Map,425.0,0.039112829007914594
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Parking Operations FY14 Adopted - Bubble Chart,[],Chart,425.0,0.039112829007914594
Police,"This is the City of Raleigh Police Incident Data from Jan 1 2015 to the present.  Each incident (aka. data point or row) represents a report made by the police officer, but not all reports result in arrests or convictions. The locations provided with this dataset DO NOT reflect locations where the incidents occurred. The locations provided represent a randomized location within the general neighborhood area where the incident was reported. To protect the privacy of victims and their families further, the Raleigh Police Department (RPD) has redacted all location information associated with incidents involving sexual assault, child abuse, juvenile incidents, domestic abuse and other related incidents. The column heading ""LCR DESC"" represents the description of Incident Type. 
The column heading ""LCR"" is the local code used by police to categorize the Incident Type Years covered: 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015.",Police Crime Incidents 2015 (Tree Map),"['crime', 'incident', 'master', 'police']",Chart,425.0,0.039112829007914594
Fiscal Year 2017,The City of Raleigh's fiscal years 2012 - 2017 adopted budgets. The final adopted fiscal year 2017 budget was accepted in the June 20th city council special session.,FY12 - FY17 City Of Raleigh Adopted Expense Budgets,"['final budget', 'fy 17', 'fy17', '2017', 'budget']",Dataset,423.0,0.038928768636112644
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Human Service Agencies FY14 Adopted - Column Chart,[],Chart,422.0,0.03883673845021167
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Police Chiefs Office FY14 Adopted - Column Chart,[],Chart,422.0,0.03883673845021167
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,IT Strategy & Planning FY14 Adopted - Column Chart,[],Chart,421.0,0.038744708264310694
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Adopted 2014 budget for City Council Expenditures,[],Chart,416.0,0.03828455733480582
Government,https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/7 - ESRI ARCGIS,Council Districts with Average Household Income,[],Map,416.0,0.03828455733480582
Fire,"Fire Incident Data from January 1, 2007 through the most currently released data. Data is currently scheduled for release by the 5th of the current month for the previous month.",Year of 2009 - Incident Column Chart,[],Chart,416.0,0.03828455733480582
Sustainability,https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/47,Hydrologic Units - City of Raleigh and Surrounding Areas,[],Map,415.0,0.038192527148904844
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,RCC Facility FY14 Adopted - Donut Chart,[],Chart,411.0,0.03782440640530094
Urban Planning,"This summary view includes all permits with Census Land Use Code < 200, even additions/alterations, not just new construction.",New Residential - Census Bureau Report,"['blds', 'permits', 'building', 'residential']",Filtered View,410.0,0.03773237621939996
Fiscal Year 2014,Adopted Fiscal Year 2014 Budget allocation by account type. Data supplied by the City of Raleigh OMB.,Adopted Fiscal Year 2014 Budget Pie Visualization,[],Chart,409.0,0.037640346033498986
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Accounting & Fin Reporting FY14 Treemap,[],Chart,408.0,0.03754831584759801
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,Filter Total Budget for DeptID 2013,[],Filtered View,406.0,0.03736425547579606
Infrastructure,"Get your bus routes, schedules and real-time transit info all in one easy to use website. Click on Unknown under the External Link header.",GoTriangle,"['schedules', 'schedule', 'routes', 'route', 'travel']",External Link,404.0,0.03718019510399411
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Fire Adm FY14 Adopted - Column Chart,[],Chart,403.0,0.037088164918093136
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Planning FY14 Adopted - Column Chart,[],Chart,402.0,0.03699613473219216
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,PU Utility Billing,[],Chart,402.0,0.03699613473219216
Government,https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/7 - ESRI ARCGIS,City Council Districts - ESRI - City of Raleigh,[],Map,402.0,0.03699613473219216
Fire,"Fire Incident Data from January 1, 2007 through the most currently released data. Data is currently scheduled for release by the 5th of the current month for the previous month.",Year of 2014 - Incident Count Column Chart,[],Chart,401.0,0.036904104546291186
Wake County EMS,https://maps.raleighnc.gov/arcgis/rest/services/Services/OpenData/MapServer/6,EMS Stations with Fire Stations Overlayed with Flyouts,['ems'],Map,401.0,0.036904104546291186
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,PU Water Distribution FY14 Adopted - Column Chart,[],Chart,400.0,0.03681207436039021
Police,"This is the City of Raleigh Police Incident Data for 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014",Police Incidents: Murder timeline by Month,"['police', 'incidents', 'crime', 'murder']",Chart,399.0,0.036720044174489236
Police,"This is the City of Raleigh Police Incident Data in 2016 only.  Each row represents a report made by the police officer, but not all reports may have resulted in arrests or convictions. The locations provided with this dataset DO NOT reflect the exact locations where the incidents occurred. The locations provided represent a randomized location within the general neighborhood area where the incident was reported. To protect the privacy of victims and their families further, the Raleigh Police Department (RPD) has redacted all location information associated with incidents involving sexual assault, child abuse, juvenile incidents, domestic abuse and other related incidents. The column heading ""LCR DESC"" represents the description of Incident Type. 
The column heading ""LCR"" is the local code used by police to categorize the Incident Type Years covered: 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015",Police Incident Data (2016),"['2016', 'crime', 'incident', 'master', 'police']",Map,395.0,0.03635192343088533
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Fire Training FY14 Adopted - Column Chart,[],Chart,394.0,0.036259893244984354
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Performing Arts Center FY14 Adopted - Column Chart,[],Chart,394.0,0.036259893244984354
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Public Affairs-RTN FY14 Adopted - Column Chart,[],Chart,393.0,0.03616786305908338
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Parking Operations FY14 Adopted - Column Chart,[],Chart,392.0,0.036075832873182404
,The City of Raleigh's fiscal year 2017 proposed budget with fiscal years 2012-2015 adopted budgets as a comparison. The final adopted 2017 budget will be voted on in a June council meeting.,FY17 Proposed And FY12 - FY16 Adopted City Of Raleigh Expense Budgets,"['expense', 'fy 2017', 'fy2017', 'fy 17', 'fy17']",Dataset,392.0,0.036075832873182404
Housing,RHA Section 8 Vouchers count by Census Tract,RHA Section 8 Vouchers In Raleigh,"['census tract', 'vouchers', 'section 8', 'housing']",Dataset,392.0,0.036075832873182404
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,RCC Downtown Amphitheatre FY14 Adopted - Bubble Chart,[],Chart,391.0,0.03598380268728143
Wake County EMS,https://maps.raleighnc.gov/arcgis/rest/services/Services/OpenData/MapServer/6,EMS Stations in Wake County with Flyout Details,['ems'],Map,386.0,0.03552365175777655
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Accounting & Fin Reporting FY14 Adopted - Column Chart,[],Chart,385.0,0.03543162157187558
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Community Svcs FY14 Adopted - Column Chart,[],Chart,383.0,0.03524756120007362
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,FY13 and FY14 Adopted Budgets - Comparative By Account Type,[],Chart,382.0,0.035155531014172646
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,FY14 Budget Employee Benefits as a Percentage of Operating Budget Total,[],Chart,380.0,0.034971470642370696
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Community Development FY14 Adopted - Bubble Chart,[],Chart,379.0,0.03487944045646972
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,PU Capital Improvement Mgmt FY14 Adopted - Column Chart,[],Chart,379.0,0.03487944045646972
Fiscal Year 2015,City of Raleigh FY14 and FY15 FINAL Adopted Budgets. Amounts have been rounded to nearest penny.,Human Resources FY15 Adopted - Column Chart,[],Chart,378.0,0.034787410270568746
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,FY14 Salaries and Wages by DeptID Description Column Chart,[],Chart,377.0,0.03469538008466777
Police,"Daily Police Incident, which is updated every day at 11AM",Daily Snapshot: Part 1 Incident Filtered Raleigh,[],Map,377.0,0.03469538008466777
Urban Planning,"This dataset includes a filtered version of our master building permit datasets (https://data.raleighnc.gov/d/xce4-kemu) containing only issued (aka. approved) permits for demolitions related to Residential buildings, as well as non-construction inspections permits. Dataset is updated daily at 5:30pm. This dataset does not include plumbing, electrical, mechanical, right of way, grading or other types of permits.
Improvements to this dataset include alignment with a national data standards called BLDS, including additional fields related to contractors.",Residential Demolition Building Permits (Official),"['demolition', 'housing', 'residential', 'standard', 'property']",Filtered View,377.0,0.03469538008466777
Fire,https://maps.raleighnc.gov/arcgis/rest/services/Services/ServicesIMaps/MapServer/41 - ESRI ARCGIS,Fire Response Districts - City of Raleigh,[],Map,375.0,0.03451131971286582
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Stormwater Street Maintenance FY14 Adopted - Column Chart,[],Chart,374.0,0.034419289526964846
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Public Utilities-Spec Appropri FY14 Adopted - Donut Chart,[],Chart,374.0,0.034419289526964846
Fire,"Fire Incident Data from January 1, 2007 through the most currently released data. Data is currently scheduled for release by the 5th of the current month for the previous month.",Year of 2010 - Total Count Column Chart,[],Chart,374.0,0.034419289526964846
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets. See attached PDF for an explanation of the budget process.,FY14 Salaries and Wages by DeptID Description,[],Filtered View,373.0,0.03432725934106387
Fiscal Year 2014,City of Raleigh FY13 and FY14 FINAL Adopted Budgets,Public Utilities Admin FY14 Adopted - Column Chart,[],Chart,372.0,0.034235229155162895
